Node	HOG	change	pvalue	direction	significant
29	N0.HOG0001424	1	0.0142073	expansion	TRUE
29	N0.HOG0001566	1	0.0142073	expansion	TRUE
29	N0.HOG0001930	1	0.0142073	expansion	TRUE
29	N0.HOG0002403	1	0.0142073	expansion	TRUE
29	N0.HOG0002800	1	0.0142073	expansion	TRUE
29	N0.HOG0003840	1	0.0142073	expansion	TRUE
29	N0.HOG0000091	1	0.0284164	expansion	TRUE
29	N0.HOG0000125	1	0.0284164	expansion	TRUE
29	N0.HOG0000244	1	0.0284164	expansion	TRUE
29	N0.HOG0000550	1	0.0284164	expansion	TRUE
29	N0.HOG0001275	1	0.0284164	expansion	TRUE
29	N0.HOG0000051	-1	0.0418476	contraction	TRUE
29	N0.HOG0000087	-1	0.0418476	contraction	TRUE
29	N0.HOG0000089	-1	0.0418476	contraction	TRUE
29	N0.HOG0000166	-1	0.0418476	contraction	TRUE
29	N0.HOG0000186	-1	0.0418476	contraction	TRUE
29	N0.HOG0000187	-1	0.0418476	contraction	TRUE
29	N0.HOG0000249	-1	0.0418476	contraction	TRUE
29	N0.HOG0000264	-1	0.0418476	contraction	TRUE
29	N0.HOG0000373	-1	0.0418476	contraction	TRUE
29	N0.HOG0000435	-1	0.0418476	contraction	TRUE
29	N0.HOG0000660	-1	0.0418476	contraction	TRUE
29	N0.HOG0000685	-1	0.0418476	contraction	TRUE
29	N0.HOG0000708	-1	0.0418476	contraction	TRUE
29	N0.HOG0000732	-1	0.0418476	contraction	TRUE
29	N0.HOG0000766	-1	0.0418476	contraction	TRUE
29	N0.HOG0000800	-1	0.0418476	contraction	TRUE
29	N0.HOG0000806	-1	0.0418476	contraction	TRUE
29	N0.HOG0000863	-1	0.0418476	contraction	TRUE
29	N0.HOG0000872	-1	0.0418476	contraction	TRUE
29	N0.HOG0000949	-1	0.0418476	contraction	TRUE
29	N0.HOG0000972	-1	0.0418476	contraction	TRUE
29	N0.HOG0000984	-1	0.0418476	contraction	TRUE
29	N0.HOG0001047	-1	0.0418476	contraction	TRUE
29	N0.HOG0001118	-1	0.0418476	contraction	TRUE
29	N0.HOG0001241	-1	0.0418476	contraction	TRUE
29	N0.HOG0001319	-1	0.0418476	contraction	TRUE
29	N0.HOG0001675	-1	0.0418476	contraction	TRUE
29	N0.HOG0001758	-1	0.0418476	contraction	TRUE
29	N0.HOG0001933	-1	0.0418476	contraction	TRUE
29	N0.HOG0004813	-1	0.0418476	contraction	TRUE
29	N0.HOG0008121	-1	0.0418476	contraction	TRUE
29	N0.HOG0008384	-1	0.0418476	contraction	TRUE
29	N0.HOG0008861	-1	0.0418476	contraction	TRUE
29	N0.HOG0008948	-1	0.0418476	contraction	TRUE
29	N0.HOG0009015	-1	0.0418476	contraction	TRUE
29	N0.HOG0009045	-1	0.0418476	contraction	TRUE
29	N0.HOG0009093	-1	0.0418476	contraction	TRUE
29	N0.HOG0009127	-1	0.0418476	contraction	TRUE
29	N0.HOG0009158	-1	0.0418476	contraction	TRUE
29	N0.HOG0009169	-1	0.0418476	contraction	TRUE
29	N0.HOG0009192	-1	0.0418476	contraction	TRUE
29	N0.HOG0009219	-1	0.0418476	contraction	TRUE
29	N0.HOG0009220	-1	0.0418476	contraction	TRUE
29	N0.HOG0009318	-1	0.0418476	contraction	TRUE
29	N0.HOG0009331	-1	0.0418476	contraction	TRUE
29	N0.HOG0009350	-1	0.0418476	contraction	TRUE
29	N0.HOG0009351	-1	0.0418476	contraction	TRUE
29	N0.HOG0009352	-1	0.0418476	contraction	TRUE
29	N0.HOG0009441	-1	0.0418476	contraction	TRUE
29	N0.HOG0009445	-1	0.0418476	contraction	TRUE
29	N0.HOG0009459	-1	0.0418476	contraction	TRUE
29	N0.HOG0009523	-1	0.0418476	contraction	TRUE
29	N0.HOG0009525	-1	0.0418476	contraction	TRUE
29	N0.HOG0009549	-1	0.0418476	contraction	TRUE
29	N0.HOG0009561	-1	0.0418476	contraction	TRUE
29	N0.HOG0009604	-1	0.0418476	contraction	TRUE
29	N0.HOG0009638	-1	0.0418476	contraction	TRUE
29	N0.HOG0009667	-1	0.0418476	contraction	TRUE
29	N0.HOG0009680	-1	0.0418476	contraction	TRUE
29	N0.HOG0009701	-1	0.0418476	contraction	TRUE
29	N0.HOG0009823	-1	0.0418476	contraction	TRUE
29	N0.HOG0009833	-1	0.0418476	contraction	TRUE
29	N0.HOG0009834	-1	0.0418476	contraction	TRUE
29	N0.HOG0009844	-1	0.0418476	contraction	TRUE
29	N0.HOG0009857	-1	0.0418476	contraction	TRUE
29	N0.HOG0009878	-1	0.0418476	contraction	TRUE
29	N0.HOG0009915	-1	0.0418476	contraction	TRUE
29	N0.HOG0009942	-1	0.0418476	contraction	TRUE
29	N0.HOG0009945	-1	0.0418476	contraction	TRUE
29	N0.HOG0009993	-1	0.0418476	contraction	TRUE
29	N0.HOG0010006	-1	0.0418476	contraction	TRUE
29	N0.HOG0010012	-1	0.0418476	contraction	TRUE
29	N0.HOG0010017	-1	0.0418476	contraction	TRUE
29	N0.HOG0010019	-1	0.0418476	contraction	TRUE
29	N0.HOG0010020	-1	0.0418476	contraction	TRUE
29	N0.HOG0010028	-1	0.0418476	contraction	TRUE
29	N0.HOG0010065	-1	0.0418476	contraction	TRUE
29	N0.HOG0010133	-1	0.0418476	contraction	TRUE
29	N0.HOG0010189	-1	0.0418476	contraction	TRUE
29	N0.HOG0010219	-1	0.0418476	contraction	TRUE
29	N0.HOG0010226	-1	0.0418476	contraction	TRUE
29	N0.HOG0010286	-1	0.0418476	contraction	TRUE
29	N0.HOG0010294	-1	0.0418476	contraction	TRUE
29	N0.HOG0010392	-1	0.0418476	contraction	TRUE
29	N0.HOG0010404	-1	0.0418476	contraction	TRUE
29	N0.HOG0010524	-1	0.0418476	contraction	TRUE
29	N0.HOG0010528	-1	0.0418476	contraction	TRUE
29	N0.HOG0010547	-1	0.0418476	contraction	TRUE
29	N0.HOG0010566	-1	0.0418476	contraction	TRUE
29	N0.HOG0010619	-1	0.0418476	contraction	TRUE
29	N0.HOG0010621	-1	0.0418476	contraction	TRUE
29	N0.HOG0010685	-1	0.0418476	contraction	TRUE
29	N0.HOG0010696	-1	0.0418476	contraction	TRUE
29	N0.HOG0010772	-1	0.0418476	contraction	TRUE
29	N0.HOG0010791	-1	0.0418476	contraction	TRUE
29	N0.HOG0010817	-1	0.0418476	contraction	TRUE
29	N0.HOG0010971	-1	0.0418476	contraction	TRUE
29	N0.HOG0011073	-1	0.0418476	contraction	TRUE
29	N0.HOG0011218	-1	0.0418476	contraction	TRUE
29	N0.HOG0011236	-1	0.0418476	contraction	TRUE
29	N0.HOG0011244	-1	0.0418476	contraction	TRUE
29	N0.HOG0011472	-1	0.0418476	contraction	TRUE
29	N0.HOG0011475	-1	0.0418476	contraction	TRUE
29	N0.HOG0011493	-1	0.0418476	contraction	TRUE
29	N0.HOG0011661	-1	0.0418476	contraction	TRUE
29	N0.HOG0011809	-1	0.0418476	contraction	TRUE
29	N0.HOG0011956	-1	0.0418476	contraction	TRUE
29	N0.HOG0012216	-1	0.0418476	contraction	TRUE
29	N0.HOG0012234	-1	0.0418476	contraction	TRUE
29	N0.HOG0012643	-1	0.0418476	contraction	TRUE
29	N0.HOG0012652	-1	0.0418476	contraction	TRUE
29	N0.HOG0012856	-1	0.0418476	contraction	TRUE
29	N0.HOG0013281	-1	0.0418476	contraction	TRUE
29	N0.HOG0013479	-1	0.0418476	contraction	TRUE
29	N0.HOG0013844	-1	0.0418476	contraction	TRUE
29	N0.HOG0015154	-1	0.0418476	contraction	TRUE
29	N0.HOG0015161	-1	0.0418476	contraction	TRUE
29	N0.HOG0015316	-1	0.0418476	contraction	TRUE
29	N0.HOG0016956	-1	0.0418476	contraction	TRUE
29	N0.HOG0016968	-1	0.0418476	contraction	TRUE
29	N0.HOG0018187	-1	0.0418476	contraction	TRUE
29	N0.HOG0000068	1	0.0425717	expansion	TRUE
29	N0.HOG0000121	1	0.0425717	expansion	TRUE
29	N0.HOG0000203	1	0.0425717	expansion	TRUE
29	N0.HOG0001179	1	0.0425717	expansion	TRUE
29	N0.HOG0000155	1	0.0566261	expansion	FALSE
29	N0.HOG0000106	1	0.0705398	expansion	FALSE
29	N0.HOG0000045	-1	0.0806194	contraction	FALSE
29	N0.HOG0000147	-1	0.0806194	contraction	FALSE
29	N0.HOG0000159	-1	0.0806194	contraction	FALSE
29	N0.HOG0000160	-1	0.0806194	contraction	FALSE
29	N0.HOG0000241	-1	0.0806194	contraction	FALSE
29	N0.HOG0000478	-1	0.0806194	contraction	FALSE
29	N0.HOG0000502	-1	0.0806194	contraction	FALSE
29	N0.HOG0000554	-1	0.0806194	contraction	FALSE
29	N0.HOG0000574	-1	0.0806194	contraction	FALSE
29	N0.HOG0000591	-1	0.0806194	contraction	FALSE
29	N0.HOG0000595	-1	0.0806194	contraction	FALSE
29	N0.HOG0000619	-1	0.0806194	contraction	FALSE
29	N0.HOG0000631	-1	0.0806194	contraction	FALSE
29	N0.HOG0000644	-1	0.0806194	contraction	FALSE
29	N0.HOG0000646	-1	0.0806194	contraction	FALSE
29	N0.HOG0000651	-1	0.0806194	contraction	FALSE
29	N0.HOG0000668	-1	0.0806194	contraction	FALSE
29	N0.HOG0000681	-1	0.0806194	contraction	FALSE
29	N0.HOG0000695	-1	0.0806194	contraction	FALSE
29	N0.HOG0000709	-1	0.0806194	contraction	FALSE
29	N0.HOG0000711	-1	0.0806194	contraction	FALSE
29	N0.HOG0000763	-1	0.0806194	contraction	FALSE
29	N0.HOG0000765	-1	0.0806194	contraction	FALSE
29	N0.HOG0000768	-1	0.0806194	contraction	FALSE
29	N0.HOG0000771	-1	0.0806194	contraction	FALSE
29	N0.HOG0000791	-1	0.0806194	contraction	FALSE
29	N0.HOG0000796	-1	0.0806194	contraction	FALSE
29	N0.HOG0000809	-1	0.0806194	contraction	FALSE
29	N0.HOG0000834	-1	0.0806194	contraction	FALSE
29	N0.HOG0000836	-1	0.0806194	contraction	FALSE
29	N0.HOG0000851	-1	0.0806194	contraction	FALSE
29	N0.HOG0000859	-1	0.0806194	contraction	FALSE
29	N0.HOG0000886	-1	0.0806194	contraction	FALSE
29	N0.HOG0000889	-1	0.0806194	contraction	FALSE
29	N0.HOG0000895	-1	0.0806194	contraction	FALSE
29	N0.HOG0000906	-1	0.0806194	contraction	FALSE
29	N0.HOG0000909	-1	0.0806194	contraction	FALSE
29	N0.HOG0000957	-1	0.0806194	contraction	FALSE
29	N0.HOG0001043	-1	0.0806194	contraction	FALSE
29	N0.HOG0001142	-1	0.0806194	contraction	FALSE
29	N0.HOG0001246	-1	0.0806194	contraction	FALSE
29	N0.HOG0001360	-1	0.0806194	contraction	FALSE
29	N0.HOG0001531	-1	0.0806194	contraction	FALSE
29	N0.HOG0009032	-1	0.0806194	contraction	FALSE
29	N0.HOG0000039	1	0.0842802	expansion	FALSE
29	N0.HOG0000055	1	0.0842802	expansion	FALSE
29	N0.HOG0000062	1	0.0842802	expansion	FALSE
29	N0.HOG0000211	-1	0.11658	contraction	FALSE
29	N0.HOG0000224	-1	0.11658	contraction	FALSE
29	N0.HOG0000262	-1	0.11658	contraction	FALSE
29	N0.HOG0000277	-1	0.11658	contraction	FALSE
29	N0.HOG0000295	-1	0.11658	contraction	FALSE
29	N0.HOG0000299	-1	0.11658	contraction	FALSE
29	N0.HOG0000639	-1	0.11658	contraction	FALSE
29	N0.HOG0000069	1	0.124214	expansion	FALSE
29	N0.HOG0000104	-1	0.149969	contraction	FALSE
29	N0.HOG0000113	-1	0.149969	contraction	FALSE
29	N0.HOG0000177	-1	0.149969	contraction	FALSE
29	N0.HOG0000044	-1	0.181006	contraction	FALSE
29	N0.HOG0000057	-1	0.181006	contraction	FALSE
29	N0.HOG0000059	-1	0.181006	contraction	FALSE
29	N0.HOG0000029	-1	0.30722	contraction	FALSE
30	N0.HOG0001049	1		expansion	FALSE
30	N0.HOG0003149	1		expansion	FALSE
30	N0.HOG0000130	-1		contraction	FALSE
30	N0.HOG0000723	-1		contraction	FALSE
30	N0.HOG0000746	-1		contraction	FALSE
30	N0.HOG0000896	-1		contraction	FALSE
30	N0.HOG0006205	-1		contraction	FALSE
30	N0.HOG0006981	-1		contraction	FALSE
30	N0.HOG0007064	-1		contraction	FALSE
30	N0.HOG0007330	-1		contraction	FALSE
30	N0.HOG0007552	-1		contraction	FALSE
30	N0.HOG0007851	-1		contraction	FALSE
30	N0.HOG0007852	-1		contraction	FALSE
30	N0.HOG0008084	-1		contraction	FALSE
30	N0.HOG0008592	-1		contraction	FALSE
30	N0.HOG0008639	-1		contraction	FALSE
30	N0.HOG0000008	2	8.64987e-05	expansion	TRUE
30	N0.HOG0000354	1	0.00190629	expansion	TRUE
30	N0.HOG0000422	1	0.00190629	expansion	TRUE
30	N0.HOG0000934	1	0.00190629	expansion	TRUE
30	N0.HOG0000955	1	0.00190629	expansion	TRUE
30	N0.HOG0000968	1	0.00190629	expansion	TRUE
30	N0.HOG0004363	1	0.00190629	expansion	TRUE
30	N0.HOG0009111	1	0.00190629	expansion	TRUE
30	N0.HOG0010022	1	0.00190629	expansion	TRUE
30	N0.HOG0000159	-1	0.00570442	contraction	TRUE
30	N0.HOG0000867	-1	0.00570442	contraction	TRUE
30	N0.HOG0002852	-1	0.00570442	contraction	TRUE
30	N0.HOG0008059	-1	0.00570442	contraction	TRUE
30	N0.HOG0008169	-1	0.00570442	contraction	TRUE
30	N0.HOG0008451	-1	0.00570442	contraction	TRUE
30	N0.HOG0008465	-1	0.00570442	contraction	TRUE
30	N0.HOG0008485	-1	0.00570442	contraction	TRUE
30	N0.HOG0008576	-1	0.00570442	contraction	TRUE
30	N0.HOG0008757	-1	0.00570442	contraction	TRUE
30	N0.HOG0008862	-1	0.00570442	contraction	TRUE
30	N0.HOG0008893	-1	0.00570442	contraction	TRUE
30	N0.HOG0009007	-1	0.00570442	contraction	TRUE
30	N0.HOG0009037	-1	0.00570442	contraction	TRUE
30	N0.HOG0009081	-1	0.00570442	contraction	TRUE
30	N0.HOG0009204	-1	0.00570442	contraction	TRUE
30	N0.HOG0009245	-1	0.00570442	contraction	TRUE
30	N0.HOG0009319	-1	0.00570442	contraction	TRUE
30	N0.HOG0009467	-1	0.00570442	contraction	TRUE
30	N0.HOG0009794	-1	0.00570442	contraction	TRUE
30	N0.HOG0009898	-1	0.00570442	contraction	TRUE
30	N0.HOG0010790	-1	0.00570442	contraction	TRUE
30	N0.HOG0011813	-1	0.00570442	contraction	TRUE
30	N0.HOG0012230	-1	0.00570442	contraction	TRUE
30	N0.HOG0000125	1	0.00571874	expansion	TRUE
30	N0.HOG0000814	1	0.00762462	expansion	TRUE
30	N0.HOG0000028	1	0.0095301	expansion	TRUE
30	N0.HOG0000063	1	0.0095301	expansion	TRUE
30	N0.HOG0000369	-1	0.0113511	contraction	TRUE
30	N0.HOG0000769	-1	0.0113511	contraction	TRUE
30	N0.HOG0000808	-1	0.0113511	contraction	TRUE
30	N0.HOG0000854	-1	0.0113511	contraction	TRUE
30	N0.HOG0000894	-1	0.0113511	contraction	TRUE
30	N0.HOG0000106	1	0.011435	expansion	TRUE
30	N0.HOG0000039	1	0.0133393	expansion	TRUE
30	N0.HOG0000104	-1	0.0169407	contraction	TRUE
30	N0.HOG0000239	-1	0.0169407	contraction	TRUE
31	N0.HOG0000174	2		expansion	FALSE
31	N0.HOG0000208	1		expansion	FALSE
31	N0.HOG0000219	1		expansion	FALSE
31	N0.HOG0000389	1		expansion	FALSE
31	N0.HOG0000697	1		expansion	FALSE
31	N0.HOG0000776	1		expansion	FALSE
31	N0.HOG0000793	1		expansion	FALSE
31	N0.HOG0000825	1		expansion	FALSE
31	N0.HOG0000853	1		expansion	FALSE
31	N0.HOG0000913	1		expansion	FALSE
31	N0.HOG0001006	1		expansion	FALSE
31	N0.HOG0001174	1		expansion	FALSE
31	N0.HOG0001202	1		expansion	FALSE
31	N0.HOG0001239	1		expansion	FALSE
31	N0.HOG0001273	1		expansion	FALSE
31	N0.HOG0001276	1		expansion	FALSE
31	N0.HOG0001290	1		expansion	FALSE
31	N0.HOG0001296	1		expansion	FALSE
31	N0.HOG0001311	1		expansion	FALSE
31	N0.HOG0001340	1		expansion	FALSE
31	N0.HOG0001369	1		expansion	FALSE
31	N0.HOG0001371	1		expansion	FALSE
31	N0.HOG0001425	1		expansion	FALSE
31	N0.HOG0001430	1		expansion	FALSE
31	N0.HOG0001434	1		expansion	FALSE
31	N0.HOG0001483	1		expansion	FALSE
31	N0.HOG0001511	1		expansion	FALSE
31	N0.HOG0001561	1		expansion	FALSE
31	N0.HOG0001593	1		expansion	FALSE
31	N0.HOG0001631	1		expansion	FALSE
31	N0.HOG0001637	1		expansion	FALSE
31	N0.HOG0001646	1		expansion	FALSE
31	N0.HOG0001648	1		expansion	FALSE
31	N0.HOG0001706	1		expansion	FALSE
31	N0.HOG0001773	1		expansion	FALSE
31	N0.HOG0001788	1		expansion	FALSE
31	N0.HOG0001883	1		expansion	FALSE
31	N0.HOG0001936	1		expansion	FALSE
31	N0.HOG0001988	1		expansion	FALSE
31	N0.HOG0002005	1		expansion	FALSE
31	N0.HOG0002022	1		expansion	FALSE
31	N0.HOG0002157	1		expansion	FALSE
31	N0.HOG0002285	1		expansion	FALSE
31	N0.HOG0002318	1		expansion	FALSE
31	N0.HOG0002393	1		expansion	FALSE
31	N0.HOG0002447	1		expansion	FALSE
31	N0.HOG0002804	1		expansion	FALSE
31	N0.HOG0003058	1		expansion	FALSE
31	N0.HOG0003239	1		expansion	FALSE
31	N0.HOG0003241	1		expansion	FALSE
31	N0.HOG0003279	1		expansion	FALSE
31	N0.HOG0003387	1		expansion	FALSE
31	N0.HOG0003416	1		expansion	FALSE
31	N0.HOG0004430	1		expansion	FALSE
31	N0.HOG0005656	1		expansion	FALSE
31	N0.HOG0006482	1		expansion	FALSE
31	N0.HOG0007878	1		expansion	FALSE
31	N0.HOG0007908	1		expansion	FALSE
31	N0.HOG0008054	1		expansion	FALSE
31	N0.HOG0009001	1		expansion	FALSE
31	N0.HOG0000021	-1		contraction	FALSE
31	N0.HOG0000070	-1		contraction	FALSE
31	N0.HOG0000116	-1		contraction	FALSE
31	N0.HOG0000157	-1		contraction	FALSE
31	N0.HOG0000168	-1		contraction	FALSE
31	N0.HOG0000388	-1		contraction	FALSE
31	N0.HOG0000474	-1		contraction	FALSE
31	N0.HOG0000513	-1		contraction	FALSE
31	N0.HOG0000528	-1		contraction	FALSE
31	N0.HOG0000530	-1		contraction	FALSE
31	N0.HOG0000565	-1		contraction	FALSE
31	N0.HOG0000567	-1		contraction	FALSE
31	N0.HOG0000583	-1		contraction	FALSE
31	N0.HOG0000596	-1		contraction	FALSE
31	N0.HOG0000600	-1		contraction	FALSE
31	N0.HOG0000626	-1		contraction	FALSE
31	N0.HOG0000634	-1		contraction	FALSE
31	N0.HOG0000638	-1		contraction	FALSE
31	N0.HOG0000653	-1		contraction	FALSE
31	N0.HOG0000672	-1		contraction	FALSE
31	N0.HOG0000683	-1		contraction	FALSE
31	N0.HOG0000700	-1		contraction	FALSE
31	N0.HOG0000749	-1		contraction	FALSE
31	N0.HOG0000805	-1		contraction	FALSE
31	N0.HOG0000903	-1		contraction	FALSE
31	N0.HOG0000927	-1		contraction	FALSE
31	N0.HOG0001167	-1		contraction	FALSE
31	N0.HOG0001368	-1		contraction	FALSE
31	N0.HOG0001653	-1		contraction	FALSE
31	N0.HOG0001942	-1		contraction	FALSE
31	N0.HOG0002496	-1		contraction	FALSE
31	N0.HOG0002803	-1		contraction	FALSE
31	N0.HOG0002911	-1		contraction	FALSE
31	N0.HOG0004039	-1		contraction	FALSE
31	N0.HOG0005217	-1		contraction	FALSE
31	N0.HOG0006173	-1		contraction	FALSE
31	N0.HOG0006317	-1		contraction	FALSE
31	N0.HOG0007867	-1		contraction	FALSE
31	N0.HOG0008041	-1		contraction	FALSE
31	N0.HOG0008063	-1		contraction	FALSE
31	N0.HOG0008071	-1		contraction	FALSE
31	N0.HOG0008155	-1		contraction	FALSE
31	N0.HOG0008294	-1		contraction	FALSE
31	N0.HOG0008398	-1		contraction	FALSE
31	N0.HOG0008420	-1		contraction	FALSE
31	N0.HOG0008421	-1		contraction	FALSE
31	N0.HOG0008612	-1		contraction	FALSE
31	N0.HOG0008685	-1		contraction	FALSE
31	N0.HOG0008698	-1		contraction	FALSE
31	N0.HOG0008710	-1		contraction	FALSE
31	N0.HOG0008735	-1		contraction	FALSE
31	N0.HOG0008743	-1		contraction	FALSE
31	N0.HOG0008746	-1		contraction	FALSE
31	N0.HOG0008766	-1		contraction	FALSE
31	N0.HOG0008819	-1		contraction	FALSE
31	N0.HOG0008865	-1		contraction	FALSE
31	N0.HOG0008871	-1		contraction	FALSE
31	N0.HOG0008896	-1		contraction	FALSE
31	N0.HOG0008946	-1		contraction	FALSE
31	N0.HOG0008974	-1		contraction	FALSE
31	N0.HOG0008975	-1		contraction	FALSE
31	N0.HOG0008979	-1		contraction	FALSE
31	N0.HOG0009013	-1		contraction	FALSE
31	N0.HOG0009074	-1		contraction	FALSE
31	N0.HOG0009096	-1		contraction	FALSE
31	N0.HOG0009099	-1		contraction	FALSE
31	N0.HOG0009142	-1		contraction	FALSE
31	N0.HOG0009181	-1		contraction	FALSE
31	N0.HOG0009264	-1		contraction	FALSE
31	N0.HOG0009357	-1		contraction	FALSE
31	N0.HOG0009378	-1		contraction	FALSE
31	N0.HOG0009380	-1		contraction	FALSE
31	N0.HOG0009388	-1		contraction	FALSE
31	N0.HOG0009520	-1		contraction	FALSE
31	N0.HOG0010116	-1		contraction	FALSE
31	N0.HOG0001482	3	1.1095e-06	expansion	TRUE
31	N0.HOG0009534	3	1.1095e-06	expansion	TRUE
31	N0.HOG0001410	2	8.50585e-05	expansion	TRUE
31	N0.HOG0001667	2	8.50585e-05	expansion	TRUE
31	N0.HOG0000054	-2	0.00027175	contraction	TRUE
31	N0.HOG0000236	-2	0.00027175	contraction	TRUE
31	N0.HOG0000470	-2	0.00027175	contraction	TRUE
31	N0.HOG0000499	-2	0.00027175	contraction	TRUE
31	N0.HOG0000039	-2	0.00130062	contraction	TRUE
31	N0.HOG0000249	1	0.00652089	expansion	TRUE
31	N0.HOG0000283	1	0.00652089	expansion	TRUE
31	N0.HOG0000346	1	0.00652089	expansion	TRUE
31	N0.HOG0000393	1	0.00652089	expansion	TRUE
31	N0.HOG0000694	1	0.00652089	expansion	TRUE
31	N0.HOG0000732	1	0.00652089	expansion	TRUE
31	N0.HOG0000735	1	0.00652089	expansion	TRUE
31	N0.HOG0000761	1	0.00652089	expansion	TRUE
31	N0.HOG0000785	1	0.00652089	expansion	TRUE
31	N0.HOG0000790	1	0.00652089	expansion	TRUE
31	N0.HOG0000849	1	0.00652089	expansion	TRUE
31	N0.HOG0000899	1	0.00652089	expansion	TRUE
31	N0.HOG0000945	1	0.00652089	expansion	TRUE
31	N0.HOG0000992	1	0.00652089	expansion	TRUE
31	N0.HOG0000999	1	0.00652089	expansion	TRUE
31	N0.HOG0001002	1	0.00652089	expansion	TRUE
31	N0.HOG0001011	1	0.00652089	expansion	TRUE
31	N0.HOG0001026	1	0.00652089	expansion	TRUE
31	N0.HOG0001027	1	0.00652089	expansion	TRUE
31	N0.HOG0001036	1	0.00652089	expansion	TRUE
31	N0.HOG0001039	1	0.00652089	expansion	TRUE
31	N0.HOG0001059	1	0.00652089	expansion	TRUE
31	N0.HOG0001069	1	0.00652089	expansion	TRUE
31	N0.HOG0001099	1	0.00652089	expansion	TRUE
31	N0.HOG0001126	1	0.00652089	expansion	TRUE
31	N0.HOG0001143	1	0.00652089	expansion	TRUE
31	N0.HOG0001159	1	0.00652089	expansion	TRUE
31	N0.HOG0001161	1	0.00652089	expansion	TRUE
31	N0.HOG0001173	1	0.00652089	expansion	TRUE
31	N0.HOG0001187	1	0.00652089	expansion	TRUE
31	N0.HOG0001194	1	0.00652089	expansion	TRUE
31	N0.HOG0001259	1	0.00652089	expansion	TRUE
31	N0.HOG0001274	1	0.00652089	expansion	TRUE
31	N0.HOG0001346	1	0.00652089	expansion	TRUE
31	N0.HOG0001352	1	0.00652089	expansion	TRUE
31	N0.HOG0001478	1	0.00652089	expansion	TRUE
31	N0.HOG0001560	1	0.00652089	expansion	TRUE
31	N0.HOG0001592	1	0.00652089	expansion	TRUE
31	N0.HOG0001613	1	0.00652089	expansion	TRUE
31	N0.HOG0001741	1	0.00652089	expansion	TRUE
31	N0.HOG0001887	1	0.00652089	expansion	TRUE
31	N0.HOG0002177	1	0.00652089	expansion	TRUE
31	N0.HOG0002326	1	0.00652089	expansion	TRUE
31	N0.HOG0002342	1	0.00652089	expansion	TRUE
31	N0.HOG0003788	1	0.00652089	expansion	TRUE
31	N0.HOG0003855	1	0.00652089	expansion	TRUE
31	N0.HOG0006183	1	0.00652089	expansion	TRUE
31	N0.HOG0007166	1	0.00652089	expansion	TRUE
31	N0.HOG0007194	1	0.00652089	expansion	TRUE
31	N0.HOG0007848	1	0.00652089	expansion	TRUE
31	N0.HOG0008070	1	0.00652089	expansion	TRUE
31	N0.HOG0008704	1	0.00652089	expansion	TRUE
31	N0.HOG0008862	1	0.00652089	expansion	TRUE
31	N0.HOG0009060	1	0.00652089	expansion	TRUE
31	N0.HOG0009207	1	0.00652089	expansion	TRUE
31	N0.HOG0000114	2	0.0104642	expansion	TRUE
31	N0.HOG0000147	1	0.0130419	expansion	TRUE
31	N0.HOG0000235	1	0.0130419	expansion	TRUE
31	N0.HOG0000301	1	0.0130419	expansion	TRUE
31	N0.HOG0000574	1	0.0130419	expansion	TRUE
31	N0.HOG0000667	1	0.0130419	expansion	TRUE
31	N0.HOG0001250	1	0.0130419	expansion	TRUE
31	N0.HOG0000005	-1	0.0193959	contraction	TRUE
31	N0.HOG0000061	-1	0.0193959	contraction	TRUE
31	N0.HOG0000098	-1	0.0193959	contraction	TRUE
31	N0.HOG0000795	-1	0.0193959	contraction	TRUE
31	N0.HOG0000811	-1	0.0193959	contraction	TRUE
31	N0.HOG0001303	-1	0.0193959	contraction	TRUE
31	N0.HOG0001641	-1	0.0193959	contraction	TRUE
31	N0.HOG0001676	-1	0.0193959	contraction	TRUE
31	N0.HOG0001779	-1	0.0193959	contraction	TRUE
31	N0.HOG0008409	-1	0.0193959	contraction	TRUE
31	N0.HOG0008416	-1	0.0193959	contraction	TRUE
31	N0.HOG0008576	-1	0.0193959	contraction	TRUE
31	N0.HOG0008689	-1	0.0193959	contraction	TRUE
31	N0.HOG0008796	-1	0.0193959	contraction	TRUE
31	N0.HOG0008831	-1	0.0193959	contraction	TRUE
31	N0.HOG0008923	-1	0.0193959	contraction	TRUE
31	N0.HOG0008984	-1	0.0193959	contraction	TRUE
31	N0.HOG0008998	-1	0.0193959	contraction	TRUE
31	N0.HOG0009007	-1	0.0193959	contraction	TRUE
31	N0.HOG0009033	-1	0.0193959	contraction	TRUE
31	N0.HOG0009047	-1	0.0193959	contraction	TRUE
31	N0.HOG0009058	-1	0.0193959	contraction	TRUE
31	N0.HOG0009084	-1	0.0193959	contraction	TRUE
31	N0.HOG0009125	-1	0.0193959	contraction	TRUE
31	N0.HOG0009130	-1	0.0193959	contraction	TRUE
31	N0.HOG0009160	-1	0.0193959	contraction	TRUE
31	N0.HOG0009195	-1	0.0193959	contraction	TRUE
31	N0.HOG0009244	-1	0.0193959	contraction	TRUE
31	N0.HOG0009245	-1	0.0193959	contraction	TRUE
31	N0.HOG0009259	-1	0.0193959	contraction	TRUE
31	N0.HOG0009277	-1	0.0193959	contraction	TRUE
31	N0.HOG0009291	-1	0.0193959	contraction	TRUE
31	N0.HOG0009293	-1	0.0193959	contraction	TRUE
