HOG	n_species_present	n_max	n_min	total_genes	differential	exclusion_reason	excluded
N0.HOG0005708	16	2	0	18	2	retained	FALSE
N0.HOG0005718	16	2	0	17	2	retained	FALSE
N0.HOG0005745	15	2	0	16	2	retained	FALSE
N0.HOG0005752	16	2	0	17	2	retained	FALSE
N0.HOG0005778	16	2	0	18	2	retained	FALSE
N0.HOG0005781	17	3	1	30	2	retained	FALSE
N0.HOG0005784	16	2	0	17	2	retained	FALSE
N0.HOG0005790	16	2	0	17	2	retained	FALSE
N0.HOG0005811	12	2	0	13	2	retained	FALSE
N0.HOG0005824	16	2	0	17	2	retained	FALSE
N0.HOG0005849	16	2	0	17	2	retained	FALSE
N0.HOG0005856	15	2	0	16	2	retained	FALSE
N0.HOG0005870	16	2	0	17	2	retained	FALSE
N0.HOG0005887	15	2	0	16	2	retained	FALSE
N0.HOG0005897	16	2	0	17	2	retained	FALSE
N0.HOG0005901	16	2	0	17	2	retained	FALSE
N0.HOG0005904	13	2	0	17	2	retained	FALSE
N0.HOG0005916	15	2	0	18	2	retained	FALSE
N0.HOG0005922	16	2	0	17	2	retained	FALSE
N0.HOG0005931	16	2	0	17	2	retained	FALSE
N0.HOG0005935	16	2	0	17	2	retained	FALSE
N0.HOG0005939	16	2	0	17	2	retained	FALSE
N0.HOG0005949	16	2	0	17	2	retained	FALSE
N0.HOG0005966	16	2	0	17	2	retained	FALSE
N0.HOG0005971	15	2	0	16	2	retained	FALSE
N0.HOG0005982	16	2	0	17	2	retained	FALSE
N0.HOG0006031	16	2	0	17	2	retained	FALSE
N0.HOG0006038	16	2	0	17	2	retained	FALSE
N0.HOG0006059	16	2	0	19	2	retained	FALSE
N0.HOG0006068	16	2	0	17	2	retained	FALSE
N0.HOG0006070	16	2	0	17	2	retained	FALSE
N0.HOG0006106	15	2	0	16	2	retained	FALSE
N0.HOG0006112	16	2	0	17	2	retained	FALSE
N0.HOG0006127	15	2	0	16	2	retained	FALSE
N0.HOG0006173	13	2	0	14	2	retained	FALSE
N0.HOG0006183	16	2	0	20	2	retained	FALSE
N0.HOG0006188	16	2	0	17	2	retained	FALSE
N0.HOG0006197	16	2	0	17	2	retained	FALSE
N0.HOG0006205	15	2	0	16	2	retained	FALSE
N0.HOG0006206	15	2	0	16	2	retained	FALSE
N0.HOG0006216	15	2	0	16	2	retained	FALSE
N0.HOG0006219	15	2	0	16	2	retained	FALSE
N0.HOG0006267	16	2	0	17	2	retained	FALSE
N0.HOG0006268	14	2	0	16	2	retained	FALSE
N0.HOG0006273	16	2	0	17	2	retained	FALSE
N0.HOG0006317	16	2	0	21	2	retained	FALSE
N0.HOG0006327	16	2	0	17	2	retained	FALSE
N0.HOG0006340	16	2	0	17	2	retained	FALSE
N0.HOG0006350	16	2	0	17	2	retained	FALSE
N0.HOG0006358	15	2	0	16	2	retained	FALSE
N0.HOG0006376	16	2	0	17	2	retained	FALSE
N0.HOG0006389	16	2	0	17	2	retained	FALSE
N0.HOG0006399	16	2	0	17	2	retained	FALSE
N0.HOG0006401	16	2	0	17	2	retained	FALSE
N0.HOG0006416	16	2	0	17	2	retained	FALSE
N0.HOG0006438	16	2	0	17	2	retained	FALSE
N0.HOG0006439	16	2	0	17	2	retained	FALSE
N0.HOG0006442	14	2	0	15	2	retained	FALSE
N0.HOG0006461	16	2	0	17	2	retained	FALSE
N0.HOG0006468	16	2	0	17	2	retained	FALSE
N0.HOG0006470	16	2	0	17	2	retained	FALSE
N0.HOG0006473	15	2	0	16	2	retained	FALSE
N0.HOG0006482	16	2	0	19	2	retained	FALSE
N0.HOG0006484	16	2	0	17	2	retained	FALSE
N0.HOG0006530	15	2	0	17	2	retained	FALSE
N0.HOG0006597	16	2	0	17	2	retained	FALSE
N0.HOG0006602	15	2	0	16	2	retained	FALSE
N0.HOG0006605	16	2	0	17	2	retained	FALSE
N0.HOG0006656	16	2	0	17	2	retained	FALSE
N0.HOG0006694	16	2	0	17	2	retained	FALSE
N0.HOG0006703	16	2	0	17	2	retained	FALSE
N0.HOG0006718	15	2	0	17	2	retained	FALSE
N0.HOG0006729	15	2	0	16	2	retained	FALSE
N0.HOG0006745	15	2	0	16	2	retained	FALSE
N0.HOG0006755	15	2	0	16	2	retained	FALSE
N0.HOG0006777	16	2	0	17	2	retained	FALSE
N0.HOG0006780	16	2	0	17	2	retained	FALSE
N0.HOG0006782	15	2	0	16	2	retained	FALSE
N0.HOG0006812	15	2	0	16	2	retained	FALSE
N0.HOG0006828	15	2	0	16	2	retained	FALSE
N0.HOG0006831	15	2	0	16	2	retained	FALSE
N0.HOG0006845	15	2	0	16	2	retained	FALSE
N0.HOG0006868	15	2	0	16	2	retained	FALSE
N0.HOG0006869	8	2	0	9	2	retained	FALSE
N0.HOG0006873	15	2	0	16	2	retained	FALSE
N0.HOG0006895	16	2	0	17	2	retained	FALSE
N0.HOG0006907	15	2	0	16	2	retained	FALSE
N0.HOG0006912	15	2	0	16	2	retained	FALSE
N0.HOG0006913	16	2	0	18	2	retained	FALSE
N0.HOG0006929	17	3	1	19	2	retained	FALSE
N0.HOG0006933	17	3	1	19	2	retained	FALSE
N0.HOG0006958	16	2	0	17	2	retained	FALSE
N0.HOG0006961	14	2	0	15	2	retained	FALSE
N0.HOG0006967	14	2	0	15	2	retained	FALSE
N0.HOG0006969	15	2	0	16	2	retained	FALSE
N0.HOG0006983	16	2	0	17	2	retained	FALSE
N0.HOG0006991	16	2	0	18	2	retained	FALSE
N0.HOG0007008	15	2	0	16	2	retained	FALSE
N0.HOG0007031	14	2	0	15	2	retained	FALSE
N0.HOG0007042	16	2	0	17	2	retained	FALSE
N0.HOG0007045	16	2	0	17	2	retained	FALSE
N0.HOG0007057	16	2	0	17	2	retained	FALSE
N0.HOG0007064	14	2	0	16	2	retained	FALSE
N0.HOG0007087	16	2	0	17	2	retained	FALSE
N0.HOG0007106	15	2	0	16	2	retained	FALSE
N0.HOG0007109	16	2	0	17	2	retained	FALSE
N0.HOG0007126	17	3	1	19	2	retained	FALSE
N0.HOG0007131	14	2	0	15	2	retained	FALSE
N0.HOG0007137	16	2	0	17	2	retained	FALSE
N0.HOG0007145	15	2	0	19	2	retained	FALSE
N0.HOG0007164	16	2	0	17	2	retained	FALSE
N0.HOG0007185	15	2	0	16	2	retained	FALSE
N0.HOG0007194	14	2	0	16	2	retained	FALSE
N0.HOG0007261	15	2	0	17	2	retained	FALSE
N0.HOG0007266	16	2	0	17	2	retained	FALSE
N0.HOG0007269	12	2	0	13	2	retained	FALSE
N0.HOG0007281	15	2	0	16	2	retained	FALSE
N0.HOG0007294	15	2	0	16	2	retained	FALSE
N0.HOG0007298	16	2	0	17	2	retained	FALSE
N0.HOG0007316	16	2	0	17	2	retained	FALSE
N0.HOG0007317	16	2	0	17	2	retained	FALSE
N0.HOG0007342	16	2	0	17	2	retained	FALSE
N0.HOG0007368	16	2	0	17	2	retained	FALSE
N0.HOG0007391	16	2	0	17	2	retained	FALSE
N0.HOG0007409	11	2	0	12	2	retained	FALSE
N0.HOG0007440	16	2	0	17	2	retained	FALSE
N0.HOG0007457	16	2	0	17	2	retained	FALSE
N0.HOG0007487	16	2	0	17	2	retained	FALSE
N0.HOG0007489	16	2	0	17	2	retained	FALSE
N0.HOG0007509	16	2	0	17	2	retained	FALSE
N0.HOG0007514	16	2	0	17	2	retained	FALSE
N0.HOG0007532	15	2	0	16	2	retained	FALSE
N0.HOG0007539	2	2	0	3	2	retained	FALSE
N0.HOG0007550	15	2	0	17	2	retained	FALSE
N0.HOG0007552	14	2	0	15	2	retained	FALSE
N0.HOG0007558	16	2	0	17	2	retained	FALSE
N0.HOG0007563	16	2	0	17	2	retained	FALSE
N0.HOG0007586	16	2	0	17	2	retained	FALSE
N0.HOG0007595	16	2	0	17	2	retained	FALSE
N0.HOG0007641	16	2	0	17	2	retained	FALSE
N0.HOG0007650	16	2	0	18	2	retained	FALSE
N0.HOG0007674	16	2	0	17	2	retained	FALSE
N0.HOG0007679	14	2	0	16	2	retained	FALSE
N0.HOG0007684	16	2	0	18	2	retained	FALSE
N0.HOG0007708	15	2	0	16	2	retained	FALSE
N0.HOG0007715	16	2	0	17	2	retained	FALSE
N0.HOG0007717	16	2	0	17	2	retained	FALSE
N0.HOG0007744	13	2	0	14	2	retained	FALSE
N0.HOG0007745	16	2	0	17	2	retained	FALSE
N0.HOG0007749	14	2	0	15	2	retained	FALSE
N0.HOG0007756	14	2	0	16	2	retained	FALSE
N0.HOG0007772	16	2	0	17	2	retained	FALSE
N0.HOG0007777	16	2	0	17	2	retained	FALSE
N0.HOG0007787	15	2	0	16	2	retained	FALSE
N0.HOG0007797	16	2	0	17	2	retained	FALSE
N0.HOG0007802	16	2	0	17	2	retained	FALSE
N0.HOG0007816	15	2	0	16	2	retained	FALSE
N0.HOG0007819	16	2	0	17	2	retained	FALSE
N0.HOG0007820	12	2	0	13	2	retained	FALSE
N0.HOG0007821	16	2	0	17	2	retained	FALSE
N0.HOG0007822	15	2	0	16	2	retained	FALSE
N0.HOG0007823	16	2	0	17	2	retained	FALSE
N0.HOG0007844	13	2	0	14	2	retained	FALSE
N0.HOG0007850	15	2	0	17	2	retained	FALSE
N0.HOG0007854	12	2	0	13	2	retained	FALSE
N0.HOG0007864	14	2	0	15	2	retained	FALSE
N0.HOG0007878	16	2	0	18	2	retained	FALSE
N0.HOG0007885	16	2	0	17	2	retained	FALSE
N0.HOG0007898	17	3	1	19	2	retained	FALSE
N0.HOG0007907	2	2	0	3	2	retained	FALSE
N0.HOG0007908	16	2	0	18	2	retained	FALSE
N0.HOG0007909	16	2	0	17	2	retained	FALSE
N0.HOG0007927	11	2	0	12	2	retained	FALSE
N0.HOG0007936	16	2	0	17	2	retained	FALSE
N0.HOG0007942	14	2	0	15	2	retained	FALSE
N0.HOG0007952	16	2	0	18	2	retained	FALSE
N0.HOG0007962	15	2	0	17	2	retained	FALSE
N0.HOG0007968	13	2	0	14	2	retained	FALSE
N0.HOG0007984	16	2	0	18	2	retained	FALSE
N0.HOG0007986	15	2	0	16	2	retained	FALSE
N0.HOG0007993	16	2	0	17	2	retained	FALSE
N0.HOG0008002	16	2	0	17	2	retained	FALSE
N0.HOG0008017	16	2	0	17	2	retained	FALSE
N0.HOG0008020	12	2	0	13	2	retained	FALSE
N0.HOG0008022	16	2	0	17	2	retained	FALSE
N0.HOG0008039	13	2	0	14	2	retained	FALSE
N0.HOG0008040	15	2	0	16	2	retained	FALSE
N0.HOG0008053	15	2	0	16	2	retained	FALSE
N0.HOG0008054	15	2	0	18	2	retained	FALSE
N0.HOG0008067	14	2	0	15	2	retained	FALSE
N0.HOG0008078	15	2	0	16	2	retained	FALSE
N0.HOG0008085	15	2	0	16	2	retained	FALSE
N0.HOG0008103	14	2	0	15	2	retained	FALSE
N0.HOG0008116	16	2	0	17	2	retained	FALSE
N0.HOG0008121	11	2	0	12	2	retained	FALSE
N0.HOG0008127	11	2	0	12	2	retained	FALSE
N0.HOG0008141	13	2	0	14	2	retained	FALSE
N0.HOG0008145	16	2	0	17	2	retained	FALSE
N0.HOG0008146	15	2	0	16	2	retained	FALSE
N0.HOG0008165	16	2	0	17	2	retained	FALSE
N0.HOG0008197	15	2	0	16	2	retained	FALSE
N0.HOG0008200	15	2	0	16	2	retained	FALSE
N0.HOG0008201	14	2	0	15	2	retained	FALSE
N0.HOG0008204	16	2	0	17	2	retained	FALSE
N0.HOG0008216	16	2	0	19	2	retained	FALSE
N0.HOG0008218	10	2	0	11	2	retained	FALSE
N0.HOG0008219	14	2	0	16	2	retained	FALSE
N0.HOG0008223	15	2	0	16	2	retained	FALSE
N0.HOG0008228	13	2	0	14	2	retained	FALSE
N0.HOG0008229	16	2	0	17	2	retained	FALSE
N0.HOG0008237	15	2	0	16	2	retained	FALSE
N0.HOG0008276	16	2	0	17	2	retained	FALSE
N0.HOG0008279	15	2	0	16	2	retained	FALSE
N0.HOG0008285	14	2	0	15	2	retained	FALSE
N0.HOG0008286	15	2	0	16	2	retained	FALSE
N0.HOG0008296	14	2	0	15	2	retained	FALSE
N0.HOG0008303	15	2	0	16	2	retained	FALSE
N0.HOG0008309	13	2	0	14	2	retained	FALSE
N0.HOG0008327	15	2	0	17	2	retained	FALSE
N0.HOG0008343	14	2	0	15	2	retained	FALSE
N0.HOG0008351	15	2	0	16	2	retained	FALSE
N0.HOG0008354	15	2	0	16	2	retained	FALSE
N0.HOG0008357	14	2	0	17	2	retained	FALSE
N0.HOG0008359	16	2	0	17	2	retained	FALSE
N0.HOG0008363	16	2	0	17	2	retained	FALSE
N0.HOG0008369	11	2	0	13	2	retained	FALSE
N0.HOG0008372	16	2	0	17	2	retained	FALSE
N0.HOG0008384	5	2	0	6	2	retained	FALSE
N0.HOG0008393	16	2	0	17	2	retained	FALSE
N0.HOG0008408	12	2	0	14	2	retained	FALSE
N0.HOG0008409	11	2	0	12	2	retained	FALSE
N0.HOG0008414	16	2	0	17	2	retained	FALSE
N0.HOG0008432	15	2	0	16	2	retained	FALSE
N0.HOG0008438	12	2	0	13	2	retained	FALSE
N0.HOG0008440	15	2	0	16	2	retained	FALSE
N0.HOG0008443	15	2	0	16	2	retained	FALSE
N0.HOG0008450	16	2	0	17	2	retained	FALSE
N0.HOG0008451	11	2	0	13	2	retained	FALSE
N0.HOG0008452	15	2	0	16	2	retained	FALSE
N0.HOG0008465	11	2	0	12	2	retained	FALSE
N0.HOG0008469	2	2	0	3	2	retained	FALSE
N0.HOG0008472	12	2	0	13	2	retained	FALSE
N0.HOG0008474	13	2	0	15	2	retained	FALSE
N0.HOG0008477	13	2	0	15	2	retained	FALSE
N0.HOG0008478	14	2	0	15	2	retained	FALSE
N0.HOG0008484	15	2	0	17	2	retained	FALSE
N0.HOG0008486	8	2	0	9	2	retained	FALSE
N0.HOG0008494	14	2	0	15	2	retained	FALSE
N0.HOG0008506	14	2	0	16	2	retained	FALSE
N0.HOG0008507	15	2	0	16	2	retained	FALSE
N0.HOG0008515	7	2	0	9	2	retained	FALSE
N0.HOG0008524	16	2	0	17	2	retained	FALSE
N0.HOG0008527	10	2	0	11	2	retained	FALSE
N0.HOG0008534	15	2	0	16	2	retained	FALSE
N0.HOG0008542	12	2	0	13	2	retained	FALSE
N0.HOG0008545	14	2	0	15	2	retained	FALSE
N0.HOG0008570	15	2	0	16	2	retained	FALSE
N0.HOG0008576	8	2	0	9	2	retained	FALSE
N0.HOG0008577	13	2	0	15	2	retained	FALSE
N0.HOG0008582	13	2	0	14	2	retained	FALSE
N0.HOG0008586	13	2	0	15	2	retained	FALSE
N0.HOG0008589	14	2	0	15	2	retained	FALSE
N0.HOG0008594	14	2	0	16	2	retained	FALSE
N0.HOG0008599	8	2	0	10	2	retained	FALSE
N0.HOG0008602	17	3	1	30	2	retained	FALSE
N0.HOG0008604	12	2	0	13	2	retained	FALSE
N0.HOG0008614	13	2	0	14	2	retained	FALSE
N0.HOG0008622	14	2	0	15	2	retained	FALSE
N0.HOG0008624	14	2	0	15	2	retained	FALSE
N0.HOG0008625	15	2	0	16	2	retained	FALSE
N0.HOG0008629	13	2	0	14	2	retained	FALSE
N0.HOG0008633	16	2	0	17	2	retained	FALSE
N0.HOG0008635	16	2	0	18	2	retained	FALSE
N0.HOG0008637	15	2	0	16	2	retained	FALSE
N0.HOG0008642	15	2	0	16	2	retained	FALSE
N0.HOG0008646	14	2	0	15	2	retained	FALSE
N0.HOG0008653	16	2	0	17	2	retained	FALSE
N0.HOG0008660	15	2	0	16	2	retained	FALSE
N0.HOG0008661	15	2	0	16	2	retained	FALSE
N0.HOG0008662	13	2	0	14	2	retained	FALSE
N0.HOG0008668	12	2	0	13	2	retained	FALSE
N0.HOG0008672	14	2	0	15	2	retained	FALSE
N0.HOG0008673	15	2	0	16	2	retained	FALSE
N0.HOG0008675	14	2	0	15	2	retained	FALSE
N0.HOG0008679	2	2	0	3	2	retained	FALSE
N0.HOG0008682	11	2	0	12	2	retained	FALSE
N0.HOG0008684	10	2	0	17	2	retained	FALSE
N0.HOG0008701	16	2	0	17	2	retained	FALSE
N0.HOG0008709	11	2	0	12	2	retained	FALSE
N0.HOG0008711	12	2	0	13	2	retained	FALSE
N0.HOG0008712	11	2	0	12	2	retained	FALSE
N0.HOG0008715	15	2	0	16	2	retained	FALSE
N0.HOG0008738	2	2	0	3	2	retained	FALSE
N0.HOG0008749	12	2	0	13	2	retained	FALSE
N0.HOG0008753	13	2	0	14	2	retained	FALSE
N0.HOG0008775	14	2	0	15	2	retained	FALSE
N0.HOG0008784	16	2	0	17	2	retained	FALSE
N0.HOG0008789	13	2	0	14	2	retained	FALSE
N0.HOG0008790	13	2	0	14	2	retained	FALSE
N0.HOG0008795	16	2	0	17	2	retained	FALSE
N0.HOG0008805	15	2	0	16	2	retained	FALSE
N0.HOG0008812	17	3	1	25	2	retained	FALSE
N0.HOG0008820	6	2	0	7	2	retained	FALSE
N0.HOG0008821	14	2	0	15	2	retained	FALSE
N0.HOG0008834	16	2	0	17	2	retained	FALSE
N0.HOG0008844	14	2	0	15	2	retained	FALSE
N0.HOG0008862	11	2	0	14	2	retained	FALSE
N0.HOG0008865	12	2	0	13	2	retained	FALSE
N0.HOG0008871	12	2	0	13	2	retained	FALSE
N0.HOG0008880	11	2	0	13	2	retained	FALSE
N0.HOG0008885	10	2	0	13	2	retained	FALSE
N0.HOG0008891	13	2	0	15	2	retained	FALSE
N0.HOG0008907	16	2	0	17	2	retained	FALSE
N0.HOG0008920	10	2	0	16	2	retained	FALSE
N0.HOG0008923	9	2	0	10	2	retained	FALSE
N0.HOG0008936	2	2	0	3	2	retained	FALSE
N0.HOG0008947	12	2	0	13	2	retained	FALSE
N0.HOG0008953	11	2	0	12	2	retained	FALSE
N0.HOG0008958	2	2	0	3	2	retained	FALSE
N0.HOG0008963	15	2	0	16	2	retained	FALSE
N0.HOG0008967	13	2	0	14	2	retained	FALSE
N0.HOG0008998	11	2	0	12	2	retained	FALSE
N0.HOG0008999	10	2	0	11	2	retained	FALSE
N0.HOG0009001	16	2	0	18	2	retained	FALSE
N0.HOG0009002	11	2	0	14	2	retained	FALSE
N0.HOG0009006	2	2	0	3	2	retained	FALSE
N0.HOG0009008	11	2	0	12	2	retained	FALSE
N0.HOG0009015	8	2	0	10	2	retained	FALSE
N0.HOG0009017	8	2	0	9	2	retained	FALSE
N0.HOG0009019	12	2	0	13	2	retained	FALSE
N0.HOG0009041	14	2	0	15	2	retained	FALSE
N0.HOG0009059	10	2	0	12	2	retained	FALSE
N0.HOG0009060	10	2	0	12	2	retained	FALSE
N0.HOG0009067	12	2	0	13	2	retained	FALSE
N0.HOG0009097	11	2	0	12	2	retained	FALSE
N0.HOG0009138	10	2	0	11	2	retained	FALSE
N0.HOG0009141	16	2	0	18	2	retained	FALSE
N0.HOG0009155	15	2	0	16	2	retained	FALSE
N0.HOG0009162	15	2	0	16	2	retained	FALSE
N0.HOG0009163	7	2	0	9	2	retained	FALSE
N0.HOG0009177	12	2	0	13	2	retained	FALSE
N0.HOG0009183	10	2	0	11	2	retained	FALSE
N0.HOG0009190	13	2	0	14	2	retained	FALSE
N0.HOG0009206	2	2	0	3	2	retained	FALSE
N0.HOG0009207	14	2	0	17	2	retained	FALSE
N0.HOG0009218	9	2	0	10	2	retained	FALSE
N0.HOG0009231	16	2	0	17	2	retained	FALSE
N0.HOG0009243	13	2	0	14	2	retained	FALSE
N0.HOG0009247	11	2	0	13	2	retained	FALSE
N0.HOG0009249	5	2	0	6	2	retained	FALSE
N0.HOG0009255	9	2	0	10	2	retained	FALSE
N0.HOG0009262	7	2	0	8	2	retained	FALSE
N0.HOG0009263	16	2	0	26	2	retained	FALSE
N0.HOG0009268	16	2	0	17	2	retained	FALSE
N0.HOG0009287	9	2	0	10	2	retained	FALSE
N0.HOG0009292	10	2	0	12	2	retained	FALSE
N0.HOG0009303	10	2	0	11	2	retained	FALSE
N0.HOG0009309	11	2	0	12	2	retained	FALSE
N0.HOG0009318	10	2	0	11	2	retained	FALSE
N0.HOG0009319	7	2	0	8	2	retained	FALSE
N0.HOG0009324	10	2	0	11	2	retained	FALSE
N0.HOG0009334	12	2	0	13	2	retained	FALSE
N0.HOG0009336	11	2	0	12	2	retained	FALSE
N0.HOG0009337	9	2	0	11	2	retained	FALSE
N0.HOG0009350	4	2	0	5	2	retained	FALSE
N0.HOG0009351	7	2	0	8	2	retained	FALSE
N0.HOG0009367	2	2	0	3	2	retained	FALSE
N0.HOG0009368	14	2	0	15	2	retained	FALSE
N0.HOG0009380	11	2	0	12	2	retained	FALSE
N0.HOG0009384	16	2	0	17	2	retained	FALSE
N0.HOG0009391	9	2	0	10	2	retained	FALSE
N0.HOG0009397	8	2	0	10	2	retained	FALSE
N0.HOG0009404	4	2	0	7	2	retained	FALSE
N0.HOG0009412	9	2	0	10	2	retained	FALSE
N0.HOG0009436	13	2	0	14	2	retained	FALSE
N0.HOG0009442	14	2	0	15	2	retained	FALSE
N0.HOG0009457	5	2	0	6	2	retained	FALSE
N0.HOG0009461	8	2	0	9	2	retained	FALSE
N0.HOG0009462	10	2	0	12	2	retained	FALSE
N0.HOG0009468	16	2	0	17	2	retained	FALSE
N0.HOG0009472	6	2	0	8	2	retained	FALSE
N0.HOG0009479	16	2	0	18	2	retained	FALSE
N0.HOG0009481	9	2	0	10	2	retained	FALSE
N0.HOG0009484	16	2	0	17	2	retained	FALSE
N0.HOG0009486	9	2	0	10	2	retained	FALSE
N0.HOG0009494	16	2	0	17	2	retained	FALSE
N0.HOG0009496	12	2	0	13	2	retained	FALSE
N0.HOG0009497	16	2	0	17	2	retained	FALSE
N0.HOG0009525	11	2	0	12	2	retained	FALSE
N0.HOG0009533	11	2	0	12	2	retained	FALSE
N0.HOG0009535	14	2	0	18	2	retained	FALSE
N0.HOG0009548	8	2	0	9	2	retained	FALSE
N0.HOG0009549	8	2	0	9	2	retained	FALSE
N0.HOG0009551	10	2	0	14	2	retained	FALSE
N0.HOG0009556	16	2	0	21	2	retained	FALSE
N0.HOG0009565	12	2	0	13	2	retained	FALSE
N0.HOG0009570	10	2	0	11	2	retained	FALSE
N0.HOG0009583	16	2	0	17	2	retained	FALSE
N0.HOG0009585	8	2	0	9	2	retained	FALSE
N0.HOG0009588	14	2	0	16	2	retained	FALSE
N0.HOG0009599	16	2	0	18	2	retained	FALSE
N0.HOG0009604	7	2	0	9	2	retained	FALSE
N0.HOG0009607	3	2	0	4	2	retained	FALSE
N0.HOG0009620	16	2	0	23	2	retained	FALSE
N0.HOG0009637	6	2	0	7	2	retained	FALSE
N0.HOG0009638	2	2	0	3	2	retained	FALSE
N0.HOG0009648	17	3	1	19	2	retained	FALSE
N0.HOG0009653	7	2	0	8	2	retained	FALSE
N0.HOG0009655	16	2	0	18	2	retained	FALSE
N0.HOG0009660	5	2	0	6	2	retained	FALSE
N0.HOG0009666	15	2	0	16	2	retained	FALSE
N0.HOG0009668	14	2	0	15	2	retained	FALSE
N0.HOG0009678	8	2	0	10	2	retained	FALSE
N0.HOG0009694	8	2	0	9	2	retained	FALSE
N0.HOG0009699	5	2	0	6	2	retained	FALSE
N0.HOG0009701	6	2	0	7	2	retained	FALSE
N0.HOG0009708	9	2	0	10	2	retained	FALSE
N0.HOG0009730	15	2	0	17	2	retained	FALSE
N0.HOG0009738	15	2	0	16	2	retained	FALSE
N0.HOG0009754	6	2	0	7	2	retained	FALSE
N0.HOG0009756	14	2	0	15	2	retained	FALSE
N0.HOG0009762	7	2	0	8	2	retained	FALSE
N0.HOG0009788	6	2	0	7	2	retained	FALSE
N0.HOG0009813	11	2	0	16	2	retained	FALSE
N0.HOG0009822	5	2	0	6	2	retained	FALSE
N0.HOG0009823	3	2	0	4	2	retained	FALSE
N0.HOG0009825	14	2	0	15	2	retained	FALSE
N0.HOG0009834	11	2	0	12	2	retained	FALSE
N0.HOG0009867	14	2	0	15	2	retained	FALSE
N0.HOG0009873	16	2	0	17	2	retained	FALSE
N0.HOG0009910	8	2	0	9	2	retained	FALSE
N0.HOG0009936	10	2	0	11	2	retained	FALSE
N0.HOG0009940	2	2	0	3	2	retained	FALSE
N0.HOG0009944	16	2	0	18	2	retained	FALSE
N0.HOG0009958	6	2	0	8	2	retained	FALSE
N0.HOG0010021	2	2	0	3	2	retained	FALSE
N0.HOG0010026	6	2	0	7	2	retained	FALSE
N0.HOG0010028	3	2	0	5	2	retained	FALSE
N0.HOG0010047	12	2	0	13	2	retained	FALSE
N0.HOG0010052	15	2	0	16	2	retained	FALSE
N0.HOG0010053	2	2	0	3	2	retained	FALSE
N0.HOG0010064	4	2	0	6	2	retained	FALSE
N0.HOG0010089	2	2	0	4	2	retained	FALSE
N0.HOG0010095	11	2	0	17	2	retained	FALSE
N0.HOG0010096	9	2	0	10	2	retained	FALSE
N0.HOG0010117	3	2	0	4	2	retained	FALSE
N0.HOG0010172	15	2	0	17	2	retained	FALSE
N0.HOG0010178	2	2	0	3	2	retained	FALSE
N0.HOG0010181	8	2	0	9	2	retained	FALSE
N0.HOG0010216	14	2	0	20	2	retained	FALSE
N0.HOG0010221	15	2	0	16	2	retained	FALSE
N0.HOG0010279	4	2	0	5	2	retained	FALSE
N0.HOG0010288	4	2	0	5	2	retained	FALSE
N0.HOG0010294	4	2	0	5	2	retained	FALSE
N0.HOG0010334	13	2	0	15	2	retained	FALSE
N0.HOG0010373	9	2	0	10	2	retained	FALSE
N0.HOG0010386	4	2	0	5	2	retained	FALSE
N0.HOG0010392	6	2	0	7	2	retained	FALSE
N0.HOG0010395	15	2	0	17	2	retained	FALSE
N0.HOG0010417	4	2	0	5	2	retained	FALSE
N0.HOG0010427	10	2	0	11	2	retained	FALSE
N0.HOG0010430	6	2	0	9	2	retained	FALSE
N0.HOG0010446	7	2	0	8	2	retained	FALSE
N0.HOG0010449	3	2	0	4	2	retained	FALSE
N0.HOG0010451	13	2	0	14	2	retained	FALSE
N0.HOG0010454	14	2	0	16	2	retained	FALSE
N0.HOG0010455	2	2	0	3	2	retained	FALSE
N0.HOG0010458	15	2	0	16	2	retained	FALSE
N0.HOG0010494	14	2	0	15	2	retained	FALSE
N0.HOG0010501	10	2	0	11	2	retained	FALSE
N0.HOG0010564	13	2	0	15	2	retained	FALSE
N0.HOG0010593	3	2	0	4	2	retained	FALSE
N0.HOG0010598	12	2	0	14	2	retained	FALSE
N0.HOG0010602	12	2	0	13	2	retained	FALSE
N0.HOG0010603	11	2	0	12	2	retained	FALSE
N0.HOG0010680	12	2	0	13	2	retained	FALSE
N0.HOG0010695	2	2	0	3	2	retained	FALSE
N0.HOG0010698	2	2	0	3	2	retained	FALSE
N0.HOG0010703	2	2	0	3	2	retained	FALSE
N0.HOG0010738	5	2	0	6	2	retained	FALSE
N0.HOG0010761	3	2	0	4	2	retained	FALSE
N0.HOG0010762	9	2	0	12	2	retained	FALSE
N0.HOG0010764	11	2	0	12	2	retained	FALSE
N0.HOG0010765	4	2	0	5	2	retained	FALSE
N0.HOG0010783	2	2	0	4	2	retained	FALSE
N0.HOG0010790	7	2	0	8	2	retained	FALSE
N0.HOG0010831	3	2	0	4	2	retained	FALSE
N0.HOG0010834	5	2	0	6	2	retained	FALSE
N0.HOG0010912	8	2	0	9	2	retained	FALSE
N0.HOG0010916	2	2	0	3	2	retained	FALSE
N0.HOG0010922	2	2	0	3	2	retained	FALSE
N0.HOG0010929	2	2	0	3	2	retained	FALSE
N0.HOG0010959	5	2	0	6	2	retained	FALSE
N0.HOG0011050	6	2	0	7	2	retained	FALSE
N0.HOG0011069	2	2	0	3	2	retained	FALSE
N0.HOG0011078	4	2	0	5	2	retained	FALSE
N0.HOG0011127	2	2	0	3	2	retained	FALSE
N0.HOG0011129	3	2	0	4	2	retained	FALSE
