annotation_set	foreground_top_k	topGO_algorithm	topGO_statistic	nodeSize	multiple_testing_correction	label	ontology	GO.ID	Term	Annotated	Significant	Expected	FoldEnrichment	p	algorithm	Members_n	MembersStr	definition
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0030177	positive regulation of Wnt signaling pathway	63	14	4.23	3.3096926713947985	0.01373	weight01	14	N13.HOG0004256;N13.HOG0004620;N13.HOG0004652;N13.HOG0004716;N13.HOG0005581;N13.HOG0006055;N13.HOG0006141;N13.HOG0006200;N13.HOG0006803;N13.HOG0007312;N13.HOG0007788;N13.HOG0009575;N13.HOG0009960;N13.HOG0010567	Any process that activates or increases the frequency, rate or extent of Wnt signal transduction.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0032386	regulation of intracellular transport	152	23	10.2	2.2549019607843137	0.01398	weight01	23	N13.HOG0000931;N13.HOG0002158;N13.HOG0002374;N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0004256;N13.HOG0004432;N13.HOG0004978;N13.HOG0005611;N13.HOG0006141;N13.HOG0006383;N13.HOG0006426;N13.HOG0006522;N13.HOG0007050;N13.HOG0007309;N13.HOG0007572;N13.HOG0007699;N13.HOG0008028;N13.HOG0008910;N13.HOG0009185;N13.HOG0009666;N13.HOG0009717	Any process that modulates the frequency, rate or extent of the directed movement of substances within cells.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0001934	positive regulation of protein phosphorylation	206	31	13.83	2.2415039768618943	0.01447	weight01	31	N13.HOG0001944;N13.HOG0002533;N13.HOG0002643;N13.HOG0002644;N13.HOG0004432;N13.HOG0004652;N13.HOG0004926;N13.HOG0004978;N13.HOG0005196;N13.HOG0005432;N13.HOG0005569;N13.HOG0005597;N13.HOG0005709;N13.HOG0005848;N13.HOG0005941;N13.HOG0006141;N13.HOG0006201;N13.HOG0006426;N13.HOG0006667;N13.HOG0006672;N13.HOG0007309;N13.HOG0007355;N13.HOG0007368;N13.HOG0007679;N13.HOG0008074;N13.HOG0008096;N13.HOG0008418;N13.HOG0008557;N13.HOG0008565;N13.HOG0010427;N13.HOG0010752	Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to amino acids within a protein.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0035050	embryonic heart tube development	48	8	3.22	2.484472049689441	0.01467	weight01	8	N13.HOG0001944;N13.HOG0002101;N13.HOG0002535;N13.HOG0002713;N13.HOG0005196;N13.HOG0005480;N13.HOG0006803;N13.HOG0010602	The process whose specific outcome is the progression of the embryonic heart tube over time, from its formation to the mature structure. The heart tube forms as the heart rudiment from the heart field.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0045892	negative regulation of DNA-templated transcription	292	37	19.6	1.887755102040816	0.015	weight01	37	N13.HOG0001764;N13.HOG0001915;N13.HOG0001944;N13.HOG0002513;N13.HOG0002535;N13.HOG0002732;N13.HOG0002789;N13.HOG0003201;N13.HOG0003867;N13.HOG0004082;N13.HOG0004691;N13.HOG0004716;N13.HOG0004883;N13.HOG0004910;N13.HOG0004933;N13.HOG0004947;N13.HOG0004978;N13.HOG0005004;N13.HOG0005196;N13.HOG0005432;N13.HOG0005452;N13.HOG0005532;N13.HOG0006074;N13.HOG0006218;N13.HOG0006522;N13.HOG0006670;N13.HOG0006689;N13.HOG0006816;N13.HOG0006939;N13.HOG0007090;N13.HOG0007319;N13.HOG0009138;N13.HOG0009524;N13.HOG0009575;N13.HOG0009831;N13.HOG0010713;N13.HOG0010737	Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0090316	positive regulation of intracellular protein transport	49	8	3.29	2.43161094224924	0.01503	weight01	8	N13.HOG0002643;N13.HOG0002644;N13.HOG0004432;N13.HOG0005611;N13.HOG0006141;N13.HOG0006383;N13.HOG0006522;N13.HOG0008028	Any process that activates or increases the frequency, rate or extent of the directed movement of proteins within cells.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0019886	antigen processing and presentation of exogenous peptide antigen via MHC class II	31	6	2.08	2.8846153846153846	0.0153	weight01	6	N13.HOG0006018;N13.HOG0006522;N13.HOG0007616;N13.HOG0007788;N13.HOG0008458;N13.HOG0009802	The process in which an antigen-presenting cell expresses a peptide antigen of exogenous origin on its cell surface in association with an MHC class II protein complex. The peptide antigen is typically, but not always, processed from a whole protein.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0001843	neural tube closure	31	6	2.08	2.8846153846153846	0.0153	weight01	6	N13.HOG0002513;N13.HOG0004716;N13.HOG0006141;N13.HOG0006585;N13.HOG0006803;N13.HOG0007090	The last step in the formation of the neural tube, where the paired neural folds are brought together and fuse at the dorsal midline.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0040024	dauer larval development	31	6	2.08	2.8846153846153846	0.0153	weight01	6	N13.HOG0002513;N13.HOG0004432;N13.HOG0006803;N13.HOG0006822;N13.HOG0007679;N13.HOG0010427	The process whose specific outcome is the progression of the dauer larva over time, through the facultative diapause of the dauer (enduring) larval stage, with specialized traits adapted for dispersal and long-term survival, with elevated stress resistance and without feeding.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0040028	regulation of vulval development	31	6	2.08	2.8846153846153846	0.0153	weight01	6	N13.HOG0002533;N13.HOG0002731;N13.HOG0004256;N13.HOG0004580;N13.HOG0005134;N13.HOG0006689	Any process that modulates the frequency, rate or extent of development of the vulva. Vulval development is the process whose specific outcome is the progression of the egg-laying organ of female and hermaphrodite nematodes over time, from its formation to the mature structure. In nematodes, the vulva is formed from ventral epidermal cells during larval stages to give rise to a fully formed vulva in the adult.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	31	6	2.08	2.8846153846153846	0.0153	weight01	6	N13.HOG0005732;N13.HOG0007863;N13.HOG0009575;N13.HOG0010427;N13.HOG0010602;N13.HOG0010737	Any process that modulates the frequency, rate or extent of activity of any TGF-beta receptor signaling pathway.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0048066	developmental pigmentation	64	8	4.3	1.8604651162790697	0.01535	weight01	8	N13.HOG0000655;N13.HOG0002101;N13.HOG0002158;N13.HOG0002732;N13.HOG0005359;N13.HOG0005980;N13.HOG0006456;N13.HOG0006776	The developmental process that results in the deposition of coloring matter in an organism, tissue or cell.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0007416	synapse assembly	120	20	8.05	2.484472049689441	0.01542	weight01	20	N13.HOG0002492;N13.HOG0002533;N13.HOG0002535;N13.HOG0003121;N13.HOG0005256;N13.HOG0005427;N13.HOG0005432;N13.HOG0005711;N13.HOG0006141;N13.HOG0006237;N13.HOG0006301;N13.HOG0006426;N13.HOG0006585;N13.HOG0006776;N13.HOG0006948;N13.HOG0007368;N13.HOG0007679;N13.HOG0008418;N13.HOG0008557;N13.HOG0009196	The aggregation, arrangement and bonding together of a set of components to form a synapse. This process ends when the synapse is mature (functional).
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0097306	cellular response to alcohol	40	7	2.68	2.6119402985074625	0.01559	weight01	7	N13.HOG0003121;N13.HOG0005004;N13.HOG0005196;N13.HOG0005941;N13.HOG0006201;N13.HOG0006304;N13.HOG0006522	Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an alcohol stimulus.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0060348	bone development	40	7	2.68	2.6119402985074625	0.01559	weight01	7	N13.HOG0003884;N13.HOG0006200;N13.HOG0006670;N13.HOG0007176;N13.HOG0007309;N13.HOG0007572;N13.HOG0008253	The process whose specific outcome is the progression of bone over time, from its formation to the mature structure. Bone is the hard skeletal connective tissue consisting of both mineral and cellular components.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0046928	regulation of neurotransmitter secretion	40	7	2.68	2.6119402985074625	0.01559	weight01	7	N13.HOG0002374;N13.HOG0003908;N13.HOG0005678;N13.HOG0007204;N13.HOG0008418;N13.HOG0009450;N13.HOG0009666	Any process that modulates the frequency, rate or extent of the regulated release of a neurotransmitter from a cell.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	242	37	16.24	2.2783251231527095	0.01615	weight01	37	N13.HOG0000931;N13.HOG0002051;N13.HOG0002643;N13.HOG0002644;N13.HOG0004256;N13.HOG0004432;N13.HOG0004580;N13.HOG0004613;N13.HOG0004652;N13.HOG0004926;N13.HOG0005180;N13.HOG0005196;N13.HOG0005581;N13.HOG0005713;N13.HOG0005722;N13.HOG0005732;N13.HOG0006055;N13.HOG0006141;N13.HOG0006200;N13.HOG0006667;N13.HOG0006803;N13.HOG0006816;N13.HOG0006939;N13.HOG0007176;N13.HOG0007309;N13.HOG0007368;N13.HOG0007572;N13.HOG0007616;N13.HOG0007679;N13.HOG0007699;N13.HOG0008074;N13.HOG0008458;N13.HOG0008518;N13.HOG0008749;N13.HOG0008757;N13.HOG0010506;N13.HOG0010602	The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0051050	positive regulation of transport	258	32	17.32	1.8475750577367205	0.01617	weight01	32	N13.HOG0000700;N13.HOG0002101;N13.HOG0002374;N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0004118;N13.HOG0004432;N13.HOG0004668;N13.HOG0004920;N13.HOG0005050;N13.HOG0005611;N13.HOG0005941;N13.HOG0006141;N13.HOG0006201;N13.HOG0006237;N13.HOG0006383;N13.HOG0006522;N13.HOG0007176;N13.HOG0007309;N13.HOG0007368;N13.HOG0007616;N13.HOG0007699;N13.HOG0008028;N13.HOG0008311;N13.HOG0008458;N13.HOG0008557;N13.HOG0008910;N13.HOG0008919;N13.HOG0009575;N13.HOG0009960;N13.HOG0010567	NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:1902667	regulation of axon guidance	23	5	1.54	3.2467532467532467	0.01622	weight01	5	N13.HOG0002513;N13.HOG0002533;N13.HOG0005551;N13.HOG0007863;N13.HOG0008096	Any process that modulates the frequency, rate or extent of axon guidance.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0031646	positive regulation of nervous system process	23	5	1.54	3.2467532467532467	0.01622	weight01	5	N13.HOG0002374;N13.HOG0006635;N13.HOG0007176;N13.HOG0007204;N13.HOG0007368	Any process that activates or increases the frequency, rate or extent of a neurophysiological process.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0050670	regulation of lymphocyte proliferation	23	5	1.54	3.2467532467532467	0.01622	weight01	5	N13.HOG0002789;N13.HOG0005004;N13.HOG0005196;N13.HOG0005823;N13.HOG0009195	NA
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0045570	regulation of imaginal disc growth	23	5	1.54	3.2467532467532467	0.01622	weight01	5	N13.HOG0005480;N13.HOG0006055;N13.HOG0006201;N13.HOG0007679;N13.HOG0008258	Any process that modulates the frequency, rate or extent of the growth of the imaginal disc.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0030856	regulation of epithelial cell differentiation	23	5	1.54	3.2467532467532467	0.01622	weight01	5	N13.HOG0004256;N13.HOG0004716;N13.HOG0005196;N13.HOG0007090;N13.HOG0009524	Any process that modulates the frequency, rate or extent of epithelial cell differentiation.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0045638	negative regulation of myeloid cell differentiation	23	5	1.54	3.2467532467532467	0.01622	weight01	5	N13.HOG0002535;N13.HOG0002731;N13.HOG0004432;N13.HOG0005196;N13.HOG0007368	Any process that stops, prevents, or reduces the frequency, rate or extent of myeloid cell differentiation.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0001570	vasculogenesis	23	5	1.54	3.2467532467532467	0.01622	weight01	5	N13.HOG0001944;N13.HOG0002101;N13.HOG0005196;N13.HOG0007368;N13.HOG0009996	The differentiation of endothelial cells from progenitor cells during blood vessel development, and the de novo formation of blood vessels and tubes.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0007009	plasma membrane organization	41	7	2.75	2.5454545454545454	0.01776	weight01	7	N13.HOG0002731;N13.HOG0007178;N13.HOG0007616;N13.HOG0007699;N13.HOG0008795;N13.HOG0009195;N13.HOG0009426	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the plasma membrane.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0031016	pancreas development	32	6	2.15	2.7906976744186047	0.0178	weight01	6	N13.HOG0004256;N13.HOG0005196;N13.HOG0005432;N13.HOG0007090;N13.HOG0009524;N13.HOG0010567	The process whose specific outcome is the progression of the pancreas over time, from its formation to the mature structure. The pancreas is an endoderm derived structure that produces precursors of digestive enzymes and blood glucose regulating hormones.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0008544	epidermis development	88	13	5.91	2.1996615905245345	0.01798	weight01	13	N13.HOG0002101;N13.HOG0002513;N13.HOG0002535;N13.HOG0002977;N13.HOG0003201;N13.HOG0003884;N13.HOG0004256;N13.HOG0005196;N13.HOG0005256;N13.HOG0005722;N13.HOG0005723;N13.HOG0006055;N13.HOG0010752	The process whose specific outcome is the progression of the epidermis over time, from its formation to the mature structure. The epidermis is the outer epithelial layer of an animal, it may be a single layer that produces an extracellular material (e.g. the cuticle of arthropods) or a complex stratified squamous epithelium, as in the case of many vertebrate species.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0043065	positive regulation of apoptotic process	180	20	12.08	1.6556291390728477	0.01798	weight01	20	N13.HOG0002374;N13.HOG0002643;N13.HOG0002644;N13.HOG0002731;N13.HOG0003337;N13.HOG0004256;N13.HOG0004978;N13.HOG0005196;N13.HOG0005941;N13.HOG0006141;N13.HOG0006201;N13.HOG0006304;N13.HOG0006672;N13.HOG0007104;N13.HOG0007679;N13.HOG0007699;N13.HOG0008319;N13.HOG0008919;N13.HOG0010427;N13.HOG0010567	Any process that activates or increases the frequency, rate or extent of cell death by apoptotic process.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0031400	negative regulation of protein modification process	199	22	13.36	1.6467065868263473	0.01886	weight01	22	N13.HOG0000931;N13.HOG0003398;N13.HOG0004256;N13.HOG0004432;N13.HOG0005134;N13.HOG0005196;N13.HOG0005256;N13.HOG0005611;N13.HOG0005709;N13.HOG0005711;N13.HOG0006141;N13.HOG0007050;N13.HOG0007204;N13.HOG0007368;N13.HOG0008028;N13.HOG0008074;N13.HOG0008311;N13.HOG0008418;N13.HOG0008557;N13.HOG0008749;N13.HOG0009138;N13.HOG0010567	Any process that stops, prevents, or reduces the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0010770	positive regulation of cell morphogenesis	51	8	3.42	2.3391812865497075	0.0189	weight01	8	N13.HOG0002533;N13.HOG0002643;N13.HOG0002644;N13.HOG0005569;N13.HOG0006141;N13.HOG0007204;N13.HOG0007699;N13.HOG0010427	Any process that increases the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0045921	positive regulation of exocytosis	24	5	1.61	3.105590062111801	0.0194	weight01	5	N13.HOG0002374;N13.HOG0002643;N13.HOG0002644;N13.HOG0003908;N13.HOG0004668	Any process that activates or increases the frequency, rate or extent of exocytosis.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0010771	negative regulation of cell morphogenesis	24	5	1.61	3.105590062111801	0.0194	weight01	5	N13.HOG0002533;N13.HOG0005432;N13.HOG0005581;N13.HOG0007368;N13.HOG0008096	Any process that decreases the frequency, rate or extent of cell morphogenesis contributing to cell differentiation. Cell morphogenesis involved in differentiation is the change in form (cell shape and size) that occurs when relatively unspecialized cells acquire specialized structural and/or functional features that characterize the cells, tissues, or organs of the mature organism or some other relatively stable phase of the organism's life history.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0045639	positive regulation of myeloid cell differentiation	24	5	1.61	3.105590062111801	0.0194	weight01	5	N13.HOG0002643;N13.HOG0002644;N13.HOG0002731;N13.HOG0004652;N13.HOG0006670	Any process that activates or increases the frequency, rate or extent of myeloid cell differentiation.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0032272	negative regulation of protein polymerization	24	5	1.61	3.105590062111801	0.0194	weight01	5	N13.HOG0000931;N13.HOG0005581;N13.HOG0006018;N13.HOG0006237;N13.HOG0006635	Any process that stops, prevents, or reduces the frequency, rate or extent of the process of creating protein polymers.
final_direct_conserved_plus_Dmel_experimental	300	weight01	fisher	20	none	Stage_pos	BP	GO:0009611	response to wounding	189	29	12.69	2.285263987391647	0.01966	weight01	29	N13.HOG0001944;N13.HOG0002643;N13.HOG0002644;N13.HOG0003884;N13.HOG0003908;N13.HOG0004082;N13.HOG0004432;N13.HOG0004613;N13.HOG0005256;N13.HOG0005427;N13.HOG0005581;N13.HOG0005941;N13.HOG0006200;N13.HOG0006201;N13.HOG0006304;N13.HOG0006585;N13.HOG0006894;N13.HOG0007050;N13.HOG0007176;N13.HOG0007309;N13.HOG0007368;N13.HOG0007679;N13.HOG0008074;N13.HOG0008096;N13.HOG0008388;N13.HOG0009185;N13.HOG0009321;N13.HOG0009354;N13.HOG0010752	Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating damage to the organism.
