gene_id	gene_name	Pd103	Pd105	Pd106	Pd11	Pd110	Pd112	Pd115	Pd119	Pd12	Pd120	Pd122	Pd123	Pd128	Pd13	Pd130	Pd134	Pd137	Pd14	Pd142	Pd143	Pd149	Pd15	Pd150	Pd152	Pd16	Pd17	Pd19	Pd2	Pd20	Pd21	Pd22	Pd23	Pd24	Pd25	Pd26	Pd27	Pd28	Pd29	Pd3	Pd30	Pd31	Pd32	Pd33	Pd34	Pd35	Pd36	Pd37	Pd38	Pd40	Pd43	Pd45	Pd46	Pd49	Pd5	Pd51	Pd52	Pd55	Pd56	Pd57	Pd58	Pd6	Pd63	Pd66	Pd69	Pd7	Pd72	Pd75	Pd77	Pd8	Pd80	Pd84	Pd86	Pd87	Pd9	Pd93	Pd95	Pd98
LOC107066972	LOC107066972	15.382553	25.289622	23.163644	12.439524	12.864454	9.471463	10.873655	20.045015	22.550682	19.708332	12.719858	3.151148	4.324938	10.271054	4.989522	21.110839	3.812536	28.769626	9.210212	20.193998	20.017465	25.434998	31.932578	13.951766	21.452066	22.027967	19.19361	15.022224	23.329229	12.099061	19.725814	15.923594	12.240348	8.015734	14.212172	8.60093	12.601797	13.015215	16.726171	16.796291	21.82438	10.93001	12.619956	18.838732	8.455807	11.413372	11.134475	12.197078	16.448979	16.78156	12.683514	13.919716	12.550899	14.377968	9.569352	8.985609	12.807973	5.327909	3.656097	10.382515	17.434496	5.69256	8.777516	21.209844	13.6059	22.298365	25.129677	28.562881	16.694712	19.68374	15.367102	13.168713	13.523051	27.607003	5.548022	6.064233	8.638845
LOC107066973	LOC107066973	22.23364	33.149345	20.280623	39.860584	7.222689	15.544443	21.249091	12.834776	27.37968	17.691567	14.24693	6.99738	18.545901	27.564296	22.641561	30.156987	19.756448	20.964784	27.313351	23.345742	29.633585	19.847731	30.712085	18.974688	16.438548	23.794463	12.611501	25.245776	25.403787	36.83065	20.448112	56.873831	21.304698	32.328509	20.594965	23.675193	16.009503	20.351638	24.765944	29.411856	32.784605	22.446588	23.698693	41.718506	50.934272	40.856384	32.612508	25.292635	10.4584	16.120663	8.537894	12.020766	17.819526	27.89729	10.757733	11.5096	6.4462	15.276867	13.83158	16.300605	21.313182	14.437242	13.692059	21.837372	31.298047	28.776377	21.434478	11.437858	37.83832	16.595037	11.553825	15.325758	35.868417	57.230622	22.497004	24.282168	30.756992
LOC107066974	LOC107066974	62.695686	93.075068	75.398665	74.485394	71.830607	36.403766	46.263724	52.847377	80.138778	40.699193	45.498016	14.861394	43.360537	70.2492	35.136264	81.00722	45.344791	69.993371	55.640478	78.513628	53.342974	63.365209	58.77684	69.478504	68.857779	67.613249	52.209131	76.279465	66.942777	59.83186	57.124328	78.764529	53.249578	60.434473	58.535185	75.243016	74.197322	86.371948	78.811339	117.270321	69.155399	100.321309	51.135432	50.000031	46.929097	35.877137	51.757192	57.44621	55.806816	54.395662	24.941904	27.567783	36.269208	72.576874	28.554893	50.027494	34.409371	39.550647	27.394132	36.552551	29.913449	54.162143	55.332401	101.286412	39.784248	84.866361	95.90838	54.572662	54.804644	54.153148	42.293442	42.644885	55.444973	101.975272	46.853583	47.468182	57.676961
LOC107066975	LOC107066975	29.509783	44.941575	47.538275	30.159839	34.734325	28.368594	33.217875	28.041256	46.824448	28.166342	28.562705	23.370595	13.346175	20.314879	15.652499	37.763224	17.370958	24.349761	26.533619	54.927541	34.425623	21.739492	15.027185	12.514182	26.973601	23.436833	23.356779	5.04437	30.315825	13.207826	18.469579	19.332388	18.101062	24.99593	48.97122	7.240086	4.533606	9.491882	15.694515	9.269049	28.526634	15.694701	14.683395	10.707995	20.782621	18.86133	20.780168	28.62396	29.132157	38.626853	20.271595	21.225929	15.444167	23.120485	19.407708	19.13626	14.936534	14.99086	11.157613	20.031584	20.156944	13.240783	17.066546	49.04754	19.195405	42.133569	12.796486	7.918441	18.324493	18.024278	4.367978	16.765267	28.865515	31.555244	18.442412	20.679142	32.796984
LOC107066976	LOC107066976	0.544381	1.591869	9.882464	1.224538	0.319291	0.577318	0.400356	0.587616	13.225981	0.812124	0.453784	0.305773	0.737016	56.129727	0.908421	0.738481	0.593167	0.453313	84.907649	16.99346	0.395306	0.183199	0.365815	0.202672	0.443328	0.394378	0.299468	0.158974	0.232663	0.635579	0.104355	0.243263	0.918984	109.051238	15.083556	0.222841	0.091529	0.311858	0.114548	0.294684	0.474896	0.456636	0.398956	0.9484	1.832913	1.360383	62.207488	36.489818	0.232603	0.404426	0.177603	0.181195	0.240463	0.080496	0.191557	0.358887	0.436434	0.485597	0.323611	0.538631	0.200666	1.375511	0.342049	23.617765	0.365468	5.18528	0.220032	0.169067	0.303008	0.317574	0.652707	0.902081	0.300274	1.780064	0.424429	0.489733	1.44216
LOC107066977	LOC107066977	66.039766	124.267814	163.405345	92.468305	55.434977	41.008397	41.066795	79.757572	182.50703	74.762349	48.077888	12.120876	28.412682	206.96826	27.381294	89.724836	21.251	101.705686	135.352528	136.186779	82.980468	88.022561	152.840134	77.671119	62.7225	100.168386	59.858492	180.13746	75.233276	41.980096	109.623447	78.97786	40.570857	161.355451	119.192719	108.213845	165.17637	95.080363	85.492121	122.422438	65.105734	90.567348	69.785477	53.162876	27.303174	40.497267	118.408891	117.583747	62.812968	58.166443	44.261696	55.377818	69.912594	62.468222	44.498841	41.392482	54.644259	29.753415	26.493425	36.732071	38.028058	26.681345	44.200026	165.933726	47.760132	135.126884	138.281473	125.108454	48.984691	97.37881	97.198325	70.670853	62.259243	152.748966	29.586142	33.567074	36.00559
LOC107066978	LOC107066978	107.231778	128.085314	111.045779	96.916138	178.109283	146.076949	149.922455	154.094037	109.728917	128.988577	149.906119	71.155659	103.380833	55.728928	85.4247	158.01366	91.862345	101.261069	64.079168	128.410814	113.08865	114.968875	86.013642	130.465176	98.226622	103.935587	97.335166	102.08446	119.73227	106.905697	83.347743	122.492738	113.0793	59.80062	100.129275	81.416817	97.074421	129.324232	106.911621	133.177864	88.140459	120.573005	76.403178	60.871706	117.269285	84.528023	60.315673	68.576049	128.747982	151.202182	93.015747	91.190358	75.370579	132.663682	101.096362	88.569698	90.981405	89.572024	79.78689	92.611296	99.775311	76.175444	85.592539	100.55248	92.447305	120.593945	121.125102	92.558836	107.733236	106.993458	88.06462	85.677506	124.544599	156.013249	102.501969	120.407109	161.783627
LOC107066979	LOC107066979	8.923838	15.168536	17.927461	8.259552	4.095728	4.529209	4.729372	6.777455	17.908663	5.777161	4.214938	2.222503	2.299864	9.950556	3.107519	15.310478	3.300013	8.812062	10.338525	18.695716	8.958142	7.475204	8.27509	8.840333	8.122182	10.859146	5.356556	14.836809	8.70927	7.04508	7.709148	7.895192	6.340482	5.896977	16.270657	8.177608	10.246575	7.994219	8.68339	12.299919	7.246327	8.146037	5.630648	4.704243	3.954236	4.347495	8.110901	11.676545	7.393498	7.362176	3.833423	3.3746	5.074538	6.870953	3.876851	4.529159	4.11214	1.962544	2.198374	4.702237	6.702108	3.887376	3.522742	16.227066	4.091062	13.03645	11.348059	8.760574	6.345653	7.48882	6.096393	5.411567	5.185769	15.807985	3.562098	3.648266	4.777741
LOC107066980	LOC107066980	47.604629	34.376786	38.026029	34.691745	68.745634	36.480581	48.871247	48.142204	45.323123	42.700222	42.238954	17.435118	22.045143	26.1772	20.49051	52.32595	19.501561	47.593704	26.32569	53.534824	51.768713	51.011221	34.38839	52.217197	49.550746	43.158111	41.846859	32.820256	65.36601	46.001359	61.911758	39.575504	47.148349	28.292828	43.823983	31.727398	37.597613	45.655527	41.055258	51.446468	53.672937	44.873205	25.903146	33.96751	39.215833	31.253023	23.506211	30.975978	47.252576	42.684575	27.338752	26.112205	21.293861	39.322903	26.869852	27.31192	27.576244	16.981193	13.571644	23.587555	40.235328	22.285333	22.376274	46.718894	25.283285	39.661695	46.773387	41.747596	30.387987	33.719428	29.066793	25.169827	47.538744	46.540035	28.940333	33.02918	43.053536
LOC107066981	LOC107066981	46.80327	89.850427	90.028863	57.718842	54.462209	43.678687	48.108532	74.545343	123.451803	72.42685	46.012251	15.839076	41.246398	88.307022	38.365476	69.034318	32.27444	88.497223	74.186869	95.270676	76.635142	82.704474	85.936807	73.157625	69.414367	83.376598	63.130268	148.356935	83.737282	49.80517	67.734889	51.715494	43.668229	82.064881	79.686651	91.659785	154.970266	89.097342	78.880251	119.19531	68.067844	61.2638	77.899158	57.221678	35.852264	56.913804	80.911713	84.727191	76.610801	71.330861	68.578346	57.67962	83.761238	68.440227	65.96357	51.859013	86.944242	38.873205	30.05623	37.58113	61.25041	47.280425	35.874631	106.912716	49.9949	104.609858	174.349972	162.214068	54.982834	102.695612	94.196999	60.527674	41.163733	110.73008	30.466238	32.858532	43.721879
LOC107066982	LOC107066982	4.570188	6.506999	5.191586	3.032589	3.951406	2.018855	3.115597	2.316806	5.720931	1.433669	1.924974	1.215865	1.100394	2.41786	1.222297	4.028124	1.239514	4.582262	2.181766	4.750076	2.541748	2.317061	6.248411	1.48118	2.145749	2.157051	1.857764	1.014892	2.701973	1.011974	3.732719	4.171153	1.440884	2.271938	4.344928	1.555987	0.922787	2.331461	2.815809	1.941931	2.335926	1.903519	1.34176	0.851471	1.23146	1.175777	1.675904	2.377213	1.45627	2.536606	0.572535	0.804024	0.973615	1.82184	0.718553	1.066283	0.865547	0.782592	0.415721	1.081882	1.722776	1.14802	1.376243	4.705028	1.42838	4.629571	2.779285	0.97722	1.7271	1.838219	0.509581	1.118055	5.355398	5.941993	1.115944	1.50622	2.726977
LOC107066983	LOC107066983	11.688535	14.45316	12.599881	9.635821	8.771208	6.168095	7.544964	9.122987	14.628472	7.510922	8.596103	2.969562	3.570658	7.104811	5.041374	14.164499	4.870068	12.552854	6.752992	14.42333	9.000265	10.464734	12.486791	6.674219	9.76361	10.090547	8.976278	5.675834	9.657284	6.49871	11.131308	11.161337	8.242061	5.562333	11.986343	4.520069	4.456205	5.897607	9.164933	6.97788	8.91891	7.037784	5.72699	5.072968	8.224925	6.075234	6.311351	7.411436	6.854195	7.67108	4.156507	4.623305	5.683234	7.002988	5.670587	5.550676	4.821655	2.998074	2.871064	4.899195	7.705753	3.05415	7.153919	12.147472	5.667721	14.225376	8.114248	3.678343	6.168735	7.24248	2.986697	6.861993	9.34157	15.99158	6.135592	7.005534	10.355953
LOC107066984	LOC107066984	4.731368	11.573242	15.454957	6.065433	1.295974	1.541401	1.301276	3.644351	21.476256	2.581914	1.45134	0.850073	0.356149	11.386304	1.261283	10.203851	1.56858	4.990438	9.585392	15.946891	2.331425	3.695865	2.590899	1.930914	2.475961	4.465541	2.056502	3.855269	2.613988	2.163879	3.949085	5.302093	1.865677	8.502526	11.289924	2.803325	2.46261	2.809872	3.901702	3.197323	2.67625	1.520597	1.618032	1.280637	2.195091	0.932205	7.972994	10.608175	2.865871	2.637696	1.523935	1.82327	1.450302	1.670837	1.67842	1.117291	0.592315	1.04695	0.686276	0.42382	0.936574	1.305755	2.285085	14.189402	1.63856	16.343618	5.328156	2.430536	2.237643	2.09217	0.878877	0.513412	1.822284	15.61655	2.112748	1.219813	2.698255
LOC107066985	LOC107066985	27.888866	47.516102	45.00824	23.592709	14.377953	19.943005	20.358743	15.909612	43.776414	16.078781	15.056228	22.192293	7.432481	15.855139	9.660328	39.623292	11.89368	21.581566	19.031676	40.731208	22.99979	19.772875	17.066074	8.957297	17.843928	23.183263	12.852415	10.575093	18.583634	9.497471	20.581847	20.593106	11.975881	13.823035	41.179253	9.107789	7.832929	9.8347	16.224639	8.241516	19.217948	8.155805	11.22305	7.997365	16.121535	9.356529	14.77082	26.989066	22.694661	31.315056	13.22902	19.292007	17.204624	14.143621	14.124314	11.219565	8.493461	7.795024	5.983159	9.341897	17.799667	7.415943	13.212659	49.417172	13.789665	47.488551	20.4312	12.737792	14.069771	14.488303	4.511156	6.835327	18.083242	43.260379	11.037441	7.88978	22.311799
LOC107066986	LOC107066986	34.150745	22.477562	28.745639	10.486017	6.740443	9.690506	10.008012	12.951987	33.914636	16.84087	10.385447	13.601825	3.744552	30.221253	4.30124	28.717998	7.418842	16.609046	58.987334	49.662467	25.782971	15.101781	11.524625	5.925462	24.063945	19.510061	19.209107	6.221273	27.450734	8.879595	15.930758	18.176539	13.599958	47.682969	44.131164	5.038298	4.258601	5.217407	10.672202	10.857023	15.775222	7.352196	9.83306	7.251017	15.603349	8.011758	38.761263	38.616902	13.255629	21.002415	8.033409	12.972562	8.714868	11.983273	12.636518	10.756896	10.115693	4.819673	4.16775	8.512764	12.647238	6.25239	14.375078	36.567976	12.108637	23.454094	10.85564	9.77576	7.643147	10.930663	2.91434	4.100585	7.430837	16.956644	6.836871	4.624328	12.072109
LOC107066987	LOC107066987	529.953194	810.62258	1012.939203	613.585338	1589.091813	1404.412431	1186.349545	1666.959619	933.048721	2078.106394	1304.705191	981.418888	741.93204	866.585276	612.427174	690.421722	505.295087	1280.970636	1396.281503	1255.051976	1577.460404	1447.953945	739.301926	1014.410593	1148.934078	1050.204222	1237.805776	1171.062288	1406.129268	658.226198	788.383949	717.136808	794.475203	1946.634347	961.523431	894.050956	866.842471	1016.467972	1169.095836	748.399498	978.621045	565.101358	1350.663619	1022.782137	654.812885	1330.741332	1143.265913	978.745926	1695.531029	1915.762137	1729.0686	1752.642316	1194.322487	1310.785277	1635.940136	1494.304622	1356.716566	1107.447864	1248.473141	1394.076247	1625.45374	703.527292	540.376601	977.47776	1658.689206	855.142686	1389.076862	1586.793749	1226.326866	2055.247372	1227.091659	922.583093	600.776922	815.719661	724.400444	784.933058	593.81093
LOC107066988	LOC107066988	16.69053	25.019221	25.227165	18.104126	13.218947	16.887747	26.368687	13.837423	25.543483	14.014858	13.803518	7.683317	9.916447	20.544574	10.153699	14.981862	9.314007	26.309059	14.955489	22.038203	19.745323	16.265791	60.76087	8.720112	17.154364	17.509354	9.456896	7.161766	12.400206	6.466292	7.77298	14.365972	7.557792	17.448714	23.102425	6.34755	4.970433	10.510307	14.434715	10.3829	23.659363	12.240177	14.054267	5.729975	11.981486	7.99083	15.171612	16.456356	14.345789	20.59972	9.825143	8.728752	18.082313	12.249514	5.709616	8.762985	4.346969	7.165678	6.442099	8.217319	11.125587	6.84419	8.746811	22.807892	9.963519	18.243871	16.023365	2.734381	11.836939	11.695936	2.494963	12.246218	13.365105	25.321702	8.502874	8.082697	12.228877
LOC107066989	LOC107066989	22.233805	57.399169	64.689959	24.191682	13.867159	21.684298	21.724085	13.889814	50.655635	19.77111	17.15481	32.484533	9.679197	21.012964	13.53155	32.137208	13.847133	19.897819	23.023777	42.558183	38.161104	15.001591	40.643658	4.399526	24.531482	36.734901	16.045738	3.504399	14.632637	5.727065	17.597727	17.546846	20.875427	22.883942	48.772304	2.873035	2.124106	2.663734	12.520201	2.531942	25.164947	7.401178	11.74881	5.992653	13.566088	9.935548	16.826606	29.586611	19.338172	30.704002	13.460984	21.174346	18.3066	7.911543	16.302813	9.910209	10.419697	7.916031	5.500446	10.749694	18.601296	11.076762	9.609755	42.22841	13.850459	107.217785	3.376046	0.860719	12.79287	12.86666	1.576013	14.750065	10.889911	24.924595	12.437069	7.699959	17.589206
LOC107066990	LOC107066990	23.594921	35.775522	39.56355	23.608958	20.587553	27.38503	36.189324	35.326609	43.564782	29.724647	18.118306	15.245313	13.712869	40.48178	16.743241	27.681687	13.994719	37.663709	41.417623	46.37175	49.775676	40.264789	48.391407	34.340874	32.237513	40.673013	25.615827	53.457086	38.1013	29.177859	35.1628	26.387663	25.56329	42.320277	26.021761	36.070256	49.128269	39.985438	37.906446	48.201816	34.18174	27.838922	27.422297	29.332141	17.335014	22.400297	35.41678	32.186824	37.923308	35.854977	23.874811	25.890832	31.125334	27.986431	24.921021	23.295518	26.621725	15.76953	12.897241	18.250448	42.171047	16.028522	15.80973	42.520638	37.369323	32.6028	59.487211	68.339705	40.299996	36.912184	43.159928	27.378458	26.045121	43.263317	18.214008	13.520321	20.299432
LOC107066991	LOC107066991	0.064777	0	0	0	0.056994	0	0.088892	0	0.087684	0	0	0.06549	0.219265	0.055665	0.145907	0.212893	0.04384	0.084851	0.067886	0	0.028189	0	0.071181	0	0	0.052811	0.053496	0	0.075178	0	0	0.095993	0.282838	0.158313	0.121984	0.020284	0	0.04453	0.022613	0.078887	0.028271	0.063587	0.023634	0.048987	0.409533	0.120513	0.076392	0.053806	0.192791	0	0.116895	0.169901	0.093683	0.095425	0.179641	0.189032	0.103498	0.240197	0.174506	0.150206	0.122837	0.27002	0.199931	0	0.05753	0.056372	0.019627	0.050717	0.119609	0.022675	0	0.026453	0.35046	0.108175	0.234314	0.204651	0.253456
LOC107066992	LOC107066992	0	0	0.253834	0	0.389289	0.132247	0	0	0.270881	0.123339	0.135944	0	0.199532	0.264477	0	0.273818	0	0	0.153884	0.281147	0.127206	0	0	0	0	0	0	0	0.349108	0.283717	0.636997	0	0	0.124476	0	0	0	0.101124	0.104363	0	0	0.144413	0.109828	0	0.355521	0	0	0.127741	0	0	0	0.113958	0.217302	0	0.242663	0	0.244724	0	0	0	0.141537	0	0	0.288673	0.264916	0	0.086854	0.074698	0.137388	0	0.092906	0.11764	0	0.126211	0	0	0
LOC107066993	LOC107066993	5.643669	6.947886	8.603461	3.565436	6.534768	5.129082	9.116809	4.091557	8.033836	3.810885	3.681643	7.171367	5.957893	6.055258	4.350433	5.224432	6.574965	3.589556	4.308899	5.775708	10.37683	2.689652	14.019277	2.071422	6.73353	4.982756	1.320663	3.907215	3.802248	1.434677	4.1421	4.734383	5.799181	2.609983	4.104832	2.597742	9.505779	2.882567	3.40952	0	3.562754	6.126428	1.80575	3.115833	1.853413	2.541638	4.868338	2.403736	5.644496	7.283623	3.759138	3.300737	6.008821	2.520943	3.002404	1.588602	2.79619	5.472875	2.080573	6.146818	3.758707	2.488277	1.93459	8.263371	2.139096	5.965206	2.058057	0.147354	5.595597	2.913736	1.120072	8.143993	4.638628	4.688566	4.222479	0.628537	4.631535
LOC107066994	LOC107066994	4.918424	9.891524	12.031519	6.222644	5.196332	7.364306	6.602455	4.415483	10.604473	4.408157	4.041284	15.513062	4.252061	8.056253	5.047409	6.868847	3.924516	6.205845	8.820176	9.753067	6.435498	3.2623	6.140377	1.864325	4.618288	4.521357	3.089395	0.662889	3.350413	1.25096	1.921968	3.924303	2.649907	4.949455	14.117974	0.939542	0.383601	0.941782	2.209113	0.902319	4.461986	2.300535	3.668433	0.98916	3.220383	1.649559	6.234631	11.181105	6.696848	9.826471	3.419409	4.827271	4.083987	2.120934	2.758222	2.386746	1.788252	2.762144	1.615185	2.655468	3.577332	3.961345	2.659638	14.433245	2.359955	16.40819	1.340003	0.329909	2.341079	2.644908	0.513489	3.985489	2.488818	6.042639	2.582699	1.325403	4.46237
LOC107066995	LOC107066995	3.03175	1.344604	0.555896	11.651452	38.108886	70.833743	87.325153	53.238367	0.424685	7.983251	263.622383	174.784067	69.114415	7.406174	62.711262	4.046839	30.863197	70.710271	4.519526	1.436088	5.460699	78.807356	57.898036	12.20164	11.292795	79.562684	102.992424	22.78597	8.409441	57.498751	164.63265	67.315278	109.871614	5.340904	40.384022	48.413357	27.742974	25.070254	93.308949	20.216515	10.951655	62.756381	42.249727	42.542732	38.855663	40.90168	8.917805	16.702623	2.6893	3.478383	107.171941	95.782894	50.618108	89.963717	96.68515	288.655513	112.413385	64.630185	47.346357	70.697521	53.994677	39.026457	2.774733	13.042318	46.634559	0.933477	16.832782	15.119029	48.308941	37.234752	4.497431	42.505758	49.088965	0.750643	45.146814	54.273556	38.476444
LOC107066996	LOC107066996	3.567391	5.031031	4.164544	3.571012	1.260822	1.833416	3.363123	1.957976	5.059386	2.086286	1.348214	3.006668	2.586797	4.093313	2.562761	2.740734	2.692272	2.720443	2.517113	6.272974	3.686601	2.374195	4.023622	0.889988	2.272312	2.307102	1.480492	0.607787	1.84391	2.101151	1.45701	3.290466	2.624662	2.755238	3.255086	0.569924	0.309951	0.939989	1.850008	1.449894	3.602253	1.681827	1.965086	1.690126	2.310524	1.372619	2.591568	2.564517	2.404794	3.960531	2.153923	1.953524	1.900267	2.550668	1.356941	1.852563	1.275627	2.003013	1.90359	2.163901	1.939812	2.891348	2.181686	4.765704	2.374798	3.758257	1.540151	0.354713	3.071156	1.353729	0.385054	1.758463	3.989896	4.298837	2.052195	1.863254	2.697648
LOC107066997	LOC107066997	17.082139	43.35445	40.074286	20.114148	24.829959	15.262624	20.740649	21.379397	40.717674	14.893914	18.290609	7.145168	8.955577	20.942498	9.631838	27.753412	7.157993	31.193153	17.427436	38.606134	17.684785	23.208941	36.367598	17.527987	18.872684	16.574547	9.700188	12.384541	15.85903	9.342457	10.66474	20.904973	9.572649	16.022876	27.328178	13.145733	10.681735	23.490275	26.126473	15.634866	17.710028	25.722846	9.439531	7.10933	7.793536	5.281199	16.698554	22.133582	15.632279	18.51216	8.359435	5.953449	10.928002	18.984335	5.868904	8.226297	3.892551	6.026749	2.781895	8.399119	8.540526	7.035302	6.413558	33.979745	8.82	30.603284	28.886906	7.448309	12.045171	17.288558	4.183744	11.409523	19.938059	40.310538	8.269122	12.478019	14.416698
LOC107066998	LOC107066998	38.428692	26.647431	14.866512	10.992643	6.342977	3.160357	3.605237	7.276665	9.717096	13.655133	6.018262	9.9728	14.213705	7.081984	13.802992	30.839473	12.263054	8.010604	4.666733	12.367695	12.217657	9.403328	4.060389	19.68634	8.583321	10.352423	20.905005	8.255104	12.992479	17.456316	4.211797	15.052127	7.711131	5.335239	10.608773	13.668129	10.235799	11.899884	3.047808	11.014416	7.59353	18.689026	40.050712	25.46134	52.954606	74.041296	9.947068	10.786798	18.886377	15.984983	30.108113	18.258875	32.353138	8.226182	33.234701	33.969827	41.912514	10.088282	33.128578	18.960617	14.089611	52.873523	41.264575	16.521661	6.66461	14.880788	10.225239	9.772067	2.184967	10.100348	32.579764	24.664991	1.0212	16.151022	28.475826	30.130495	12.577939
LOC107066999	LOC107066999	20.217369	30.348224	36.482092	19.781826	61.879593	37.944056	41.276731	64.129258	44.96877	53.914095	39.32067	23.342465	12.352118	25.970154	14.78946	32.882087	8.781066	58.302478	27.54834	48.630629	65.707649	66.893381	65.426802	42.076909	64.6632	61.889878	57.816155	56.522187	75.377905	31.1708	52.319276	34.201443	36.633233	21.704425	42.062709	36.988537	42.597522	43.849214	56.961834	37.883311	52.232545	36.252321	38.700947	36.05424	19.570879	33.456758	24.715694	32.087033	65.044754	69.798335	48.495767	49.631277	36.627189	46.961243	45.598141	34.976442	33.639627	19.417775	13.510785	33.33011	63.959864	18.782703	11.629636	49.515883	59.052608	42.947818	58.636105	70.302248	71.282715	52.16906	49.42532	34.087545	40.49643	41.802607	19.029246	19.405537	20.740628
